그룹,4개사,11개사,CIC,회사,년월,year,month,반기,분기,계정,항목,트랙터 매출액,트랙터 매출액 누계,트랙터 매출액(국내),트랙터 매출액(국내) 누계,트랙터 매출액(해외),트랙터 매출액(해외) 누계,트랙터 영업이익,트랙터 영업이익 누계,트랙터 영업이익(국내),트랙터 영업이익(국내) 누계,트랙터 영업이익(해외),트랙터 영업이익(해외) 누계,트랙터 조정영업이익,트랙터 조정영업이익 누계,트랙터 세전이익,트랙터 세전이익 누계,사출 매출액,사출 매출액 누계,사출 매출액(국내),사출 매출액(국내) 누계,사출 매출액(해외),사출 매출액(해외) 누계,사출 영업이익,사출 영업이익 누계,사출 영업이익(국내),사출 영업이익(국내) 누계,사출 영업이익(해외),사출 영업이익(해외) 누계,사출 조정영업이익,사출 조정영업이익 누계,사출 세전이익,사출 세전이익 누계,특수 매출액,특수 매출액 누계,특수 매출액(국내),특수 매출액(국내) 누계,특수 매출액(해외),특수 매출액(해외) 누계,특수 영업이익,특수 영업이익 누계,특수 영업이익(국내),특수 영업이익(국내) 누계,특수 영업이익(해외),특수 영업이익(해외) 누계,특수 조정영업이익,특수 조정영업이익 누계,특수 세전이익,특수 세전이익 누계,전자부품 매출액,전자부품 매출액 누계,전자부품 매출액(국내),전자부품 매출액(국내) 누계,전자부품 매출액(해외),전자부품 매출액(해외) 누계,전자부품 영업이익,전자부품 영업이익 누계,전자부품 영업이익(국내),전자부품 영업이익(국내) 누계,전자부품 영업이익(해외),전자부품 영업이익(해외) 누계,전자부품 조정영업이익,전자부품 조정영업이익 누계,전자부품 세전이익,전자부품 세전이익 누계,CF 매출액,CF 매출액 누계,CF 매출액(국내),CF 매출액(국내) 누계,CF 매출액(해외),CF 매출액(해외) 누계,CF 영업이익,CF 영업이익 누계,CF 영업이익(국내),CF 영업이익(국내) 누계,CF 영업이익(해외),CF 영업이익(해외) 누계,CF 조정영업이익,CF 조정영업이익 누계,CF 세전이익,CF 세전이익 누계,FCCL 매출액,FCCL 매출액 누계,FCCL 매출액(국내),FCCL 매출액(국내) 누계,FCCL 매출액(해외),FCCL 매출액(해외) 누계,FCCL 영업이익,FCCL 영업이익 누계,FCCL 영업이익(국내),FCCL 영업이익(국내) 누계,FCCL 영업이익(해외),FCCL 영업이익(해외) 누계,FCCL 조정영업이익,FCCL 조정영업이익 누계,FCCL 세전이익,FCCL 세전이익 누계,자동차부품 매출액,자동차부품 매출액 누계,자동차부품 매출액(국내),자동차부품 매출액(국내) 누계,자동차부품 매출액(해외),자동차부품 매출액(해외) 누계,자동차부품 영업이익,자동차부품 영업이익 누계,자동차부품 영업이익(국내),자동차부품 영업이익(국내) 누계,자동차부품 영업이익(해외),자동차부품 영업이익(해외) 누계,자동차부품 조정영업이익,자동차부품 조정영업이익 누계,자동차부품 세전이익,자동차부품 세전이익 누계,UC 매출액,UC 매출액 누계,UC 매출액(국내),UC 매출액(국내) 누계,UC 매출액(해외),UC 매출액(해외) 누계,UC 영업이익,UC 영업이익 누계,UC 영업이익(국내),UC 영업이익(국내) 누계,UC 영업이익(해외),UC 영업이익(해외) 누계,UC 조정영업이익,UC 조정영업이익 누계,UC 세전이익,UC 세전이익 누계,기타 매출액,기타 매출액 누계,기타 매출액(국내),기타 매출액(국내) 누계,기타 매출액(해외),기타 매출액(해외) 누계,기타 영업이익,기타 영업이익 누계,기타 영업이익(국내),기타 영업이익(국내) 누계,기타 영업이익(해외),기타 영업이익(해외) 누계,기타 조정영업이익,기타 조정영업이익 누계,기타 세전이익,기타 세전이익 누계,합계 매출액,합계 매출액 누계,합계 매출액(국내),합계 매출액(국내) 누계,합계 매출액(해외),합계 매출액(해외) 누계,합계 영업이익,합계 영업이익 누계,합계 영업이익(국내),합계 영업이익(국내) 누계,합계 영업이익(해외),합계 영업이익(해외) 누계,합계 조정영업이익,합계 조정영업이익 누계,합계 세전이익,합계 세전이익 누계
Y,Y,Y,N,엠트론,201912,2019,12,하반기,4분기, 사업별손익,실적,24076709951,24076709951,5262447840,5262447840,18814262111,18814262111,0,0,0,0,0,0,0,0,0,0,13618535989,13618535989,6086997122,6086997122,7531538867,7531538867,0,0,0,0,0,0,0,0,0,0,2883598017,2883598017,1836197266,1836197266,1047400751,1047400751,0,0,0,0,0,0,0,0,0,0,6456306115,6456306115,5021630532,5021630532,1434675583,1434675583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1845144019,1845144019,396157211,396157211,1448986808,1448986808,203792140,203792140,203792140,203792140,0,0,0,0,349387435,349387435,109644800,109644800,109644800,109644800,0,0,24960035,24960035,24960035,24960035,0,0,0,0,0,0,48989938891,48989938891,18713074771,18713074771,30276864120,30276864120,0,0,0,0,0,0,0,0,0,0
Y,Y,Y,N,엠트론,202001,2020,1,상반기,1분기, 사업별손익,실적,34764841678,34764841678,11798326625,11798326625,22966515053,22966515053,1254644739,1254644739,1254644739,1254644739,0,0,0,0,0,0,13089786458,13089786458,5144894204,5144894204,7944892254,7944892254,295773884,295773884,295773884,295773884,0,0,0,0,592788795,592788795,2589625031,2589625031,2484146302,2484146302,105478729,105478729,52878046,52878046,52878046,52878046,0,0,0,0,16420489,16420489,9928077713,9928077713,7868894195,7868894195,2059183518,2059183518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1906726581,1906726581,132650599,132650599,1774075982,1774075982,109693238,109693238,109693238,109693238,0,0,0,0,77419997,77419997,106444800,106444800,106444800,106444800,0,0,0,0,0,0,0,0,0,0,0,0,62385502261,62385502261,27535356725,27535356725,34850145536,34850145536,1290459327,1290459327,1290459327,1290459327,0,0,0,0,0,0
Y,Y,Y,N,엠트론,202002,2020,2,상반기,1분기, 사업별손익,실적,45558921001,45558921001,17000768595,17000768595,28558152406,28558152406,3147495598,3147495598,3147495598,3147495598,0,0,0,0,272933111,272933111,9815947831,9815947831,5400163607,5400163607,4415784224,4415784224,0,0,0,0,0,0,0,0,691925035,691925035,2147168252,2147168252,1977314532,1977314532,169853720,169853720,0,0,0,0,0,0,0,0,0,0,9073445565,9073445565,7110668915,7110668915,1962776650,1962776650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1869330415,1869330415,175340360,175340360,1693990055,1693990055,92114845,92114845,92114845,92114845,0,0,0,0,0,0,135416000,135416000,135416000,135416000,0,0,0,0,0,0,0,0,0,0,0,0,68600229064,68600229064,31799672009,31799672009,36800557055,36800557055,2785512806,2785512806,2785512806,2785512806,0,0,0,0,0,0
Y,Y,Y,N,엠트론,202003,2020,3,상반기,1분기, 사업별손익,실적,55879324906,55879324906,23665598819,23665598819,32213726087,32213726087,4186728883,4186728883,4186728883,4186728883,0,0,0,0,0,0,12377369696,12377369696,6142662051,6142662051,6234707645,6234707645,315449932,315449932,315449932,315449932,0,0,0,0,740489628,740489628,2810419516,2810419516,2801647086,2801647086,8772430,8772430,0,0,0,0,0,0,0,0,1362401,1362401,8210333028,8210333028,6254267856,6254267856,1956065172,1956065172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1825769551,1825769551,435819957,435819957,1389949594,1389949594,192344732,192344732,192344732,192344732,0,0,0,0,230346348,230346348,111799000,111799000,111799000,111799000,0,0,0,0,0,0,0,0,0,0,0,0,81215015697,81215015697,39411794769,39411794769,41803220928,41803220928,3870524886,3870524886,3870524886,3870524886,0,0,0,0,0,0
Y,Y,Y,N,엠트론,202004,2020,4,상반기,2분기, 사업별손익,실적,44609234129,44609234129,17371478106,17371478106,27237756023,27237756023,2178755193,2178755193,2178755193,2178755193,0,0,0,0,0,0,12491054193,12491054193,7958317675,7958317675,4532736518,4532736518,0,0,0,0,0,0,0,0,0,0,3704144684,3704144684,3417180972,3417180972,286963712,286963712,291757029,291757029,291757029,291757029,0,0,0,0,297533670,297533670,5420972929,5420972929,3563494455,3563494455,1857478474,1857478474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2086644233,2086644233,378600061,378600061,1708044172,1708044172,71088045,71088045,71088045,71088045,0,0,0,0,49670199,49670199,111799000,111799000,111799000,111799000,0,0,0,0,0,0,0,0,0,0,0,0,68423849168,68423849168,32800870269,32800870269,35622978899,35622978899,569295585,569295585,569295585,569295585,0,0,0,0,0,0
Y,Y,Y,N,엠트론,202005,2020,5,상반기,2분기, 사업별손익,실적,30213728577,30213728577,12441123230,12441123230,17772605347,17772605347,0,0,0,0,0,0,0,0,932724006,932724006,11325845229,11325845229,6496784875,6496784875,4829060354,4829060354,632664608,632664608,632664608,632664608,0,0,0,0,928199191,928199191,3607898352,3607898352,2620006471,2620006471,987891881,987891881,450266416,450266416,450266416,450266416,0,0,0,0,461409659,461409659,8031930407,8031930407,5588285512,5588285512,2443644895,2443644895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2104833898,2104833898,479408244,479408244,1625425654,1625425654,135746231,135746231,135746231,135746231,0,0,0,0,85350451,85350451,111799000,111799000,111799000,111799000,0,0,0,0,0,0,0,0,0,0,552351027,552351027,55396035463,55396035463,27737407332,27737407332,27658628131,27658628131,0,0,0,0,0,0,0,0,1659644634,1659644634
Y,Y,Y,N,엠트론,202006,2020,6,상반기,2분기, 사업별손익,실적,23464727664,23464727664,6926382279,6926382279,16538345385,16538345385,0,0,0,0,0,0,0,0,0,0,11335114001,11335114001,7448982555,7448982555,3886131446,3886131446,0,0,0,0,0,0,0,0,0,0,5066987641,5066987641,3967738450,3967738450,1099249191,1099249191,574649868,574649868,574649868,574649868,0,0,0,0,775547370,775547370,8750301490,8750301490,6758267706,6758267706,1992033784,1992033784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2159787202,2159787202,175882589,175882589,1983904613,1983904613,27089253,27089253,27089253,27089253,0,0,0,0,292750472,292750472,111799000,111799000,111799000,111799000,0,0,0,0,0,0,0,0,0,0,0,0,50888716998,50888716998,25389052579,25389052579,25499664419,25499664419,0,0,0,0,0,0,0,0,0,0
Y,Y,Y,N,엠트론,202007,2020,7,하반기,3분기, 사업별손익,실적,25075499206,25075499206,6113419700,6113419700,18962079506,18962079506,0,0,0,0,0,0,0,0,0,0,8725551336,8725551336,7387763297,7387763297,1337788039,1337788039,0,0,0,0,0,0,0,0,0,0,3713770865,3713770865,3526424909,3526424909,187345956,187345956,298589037,298589037,298589037,298589037,0,0,0,0,309809217,309809217,12557981531,12557981531,9071730027,9071730027,3486251504,3486251504,496806887,496806887,496806887,496806887,0,0,0,0,2016147290,2016147290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2245857158,2245857158,416013480,416013480,1829843678,1829843678,211494040,211494040,211494040,211494040,0,0,0,0,254135739,254135739,111799000,111799000,111799000,111799000,0,0,0,0,0,0,0,0,0,0,292514374,292514374,52430459096,52430459096,26627150413,26627150413,25803308683,25803308683,0,0,0,0,0,0,0,0,1615319411,1615319411
Y,Y,Y,N,엠트론,202008,2020,8,하반기,3분기, 사업별손익,실적,27257870573,27257870573,7131839561,7131839561,20126031012,20126031012,0,0,0,0,0,0,0,0,0,0,11403605838,11403605838,7962358452,7962358452,3441247386,3441247386,0,0,0,0,0,0,0,0,0,0,3638554096,3638554096,3273220214,3273220214,365333882,365333882,460191664,460191664,460191664,460191664,0,0,0,0,481896610,481896610,12135499093,12135499093,8343168839,8343168839,3792330254,3792330254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2249526619,2249526619,336181118,336181118,1913345501,1913345501,185643943,185643943,185643943,185643943,0,0,0,0,217366979,217366979,111799000,111799000,111799000,111799000,0,0,0,0,0,0,0,0,0,0,0,0,56796855219,56796855219,27158567184,27158567184,29638288035,29638288035,0,0,0,0,0,0,0,0,0,0
Y,Y,Y,N,엠트론,202009,2020,9,하반기,3분기, 사업별손익,실적,30054954613,30054954613,5225535870,5225535870,24829418743,24829418743,0,0,0,0,0,0,0,0,0,0,11890718888,11890718888,7162792414,7162792414,4727926474,4727926474,703193329,703193329,703193329,703193329,0,0,0,0,259484459,259484459,3534674817,3534674817,2683082680,2683082680,851592137,851592137,326382529,326382529,326382529,326382529,0,0,0,0,349359317,349359317,13139288021,13139288021,9734456699,9734456699,3404831322,3404831322,1325557156,1325557156,1325557156,1325557156,0,0,0,0,1253847941,1253847941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2197546820,2197546820,340767236,340767236,1856779584,1856779584,178683573,178683573,178683573,178683573,0,0,0,0,174986635,174986635,111799000,111799000,111799000,111799000,0,0,751359,751359,751359,751359,0,0,0,0,0,0,60928982159,60928982159,25258433899,25258433899,35670548260,35670548260,1046803283,1046803283,1046803283,1046803283,0,0,0,0,0,0
Y,Y,Y,N,엠트론,202010,2020,10,하반기,4분기, 사업별손익,실적,36402348945,36402348945,7731562571,7731562571,28670786374,28670786374,0,0,0,0,0,0,0,0,0,0,17065268879,17065268879,12252430169,12252430169,4812838710,4812838710,221543402,221543402,221543402,221543402,0,0,0,0,0,0,3973712586,3973712586,3228148709,3228148709,745563877,745563877,371038062,371038062,371038062,371038062,0,0,0,0,363281186,363281186,10413252976,10413252976,7275093999,7275093999,3138158977,3138158977,605051123,605051123,605051123,605051123,0,0,0,0,396951418,396951418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2128120419,2128120419,349113570,349113570,1779006849,1779006849,0,0,0,0,0,0,0,0,0,0,111799000,111799000,111799000,111799000,0,0,0,0,0,0,0,0,0,0,0,0,70094502805,70094502805,30948148018,30948148018,39146354787,39146354787,0,0,0,0,0,0,0,0,0,0
Y,Y,Y,N,엠트론,202011,2020,11,하반기,4분기, 사업별손익,실적,27753354004,27753354004,8931179344,8931179344,18822174660,18822174660,0,0,0,0,0,0,0,0,0,0,17701993164,17701993164,10852880085,10852880085,6849113079,6849113079,349408091,349408091,349408091,349408091,0,0,0,0,0,0,3668435693,3668435693,3138578748,3138578748,529856945,529856945,152482604,152482604,152482604,152482604,0,0,0,0,112509214,112509214,9265915403,9265915403,6140526739,6140526739,3125388664,3125388664,355050546,355050546,355050546,355050546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016133805,2016133805,258629000,258629000,1757504805,1757504805,0,0,0,0,0,0,0,0,0,0,111799000,111799000,111799000,111799000,0,0,0,0,0,0,0,0,0,0,2461385950,2461385950,60517631069,60517631069,29433592916,29433592916,31084038153,31084038153,0,0,0,0,0,0,0,0,311645345,311645345
Y,Y,Y,N,엠트론,202012,2020,12,하반기,4분기, 사업별손익,실적,34272894994,34272894994,11956409190,11956409190,22316485804,22316485804,0,0,0,0,0,0,0,0,0,0,14416943813,14416943813,7679430946,7679430946,6737512867,6737512867,0,0,0,0,0,0,0,0,0,0,3225792319,3225792319,2958203319,2958203319,267589000,267589000,0,0,0,0,0,0,0,0,0,0,9892796062,9892796062,6997617351,6997617351,2895178711,2895178711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1931815993,1931815993,690474531,690474531,1241341462,1241341462,0,0,0,0,0,0,0,0,0,0,114977000,114977000,114977000,114977000,0,0,356696,356696,356696,356696,0,0,0,0,0,0,63855220181,63855220181,30397112337,30397112337,33458107844,33458107844,0,0,0,0,0,0,0,0,0,0
Y,Y,Y,N,엠트론,202101,2021,1,상반기,1분기, 사업별손익,실적,49175709802,49175709802,15467243175,15467243175,33708466627,33708466627,878105171,878105171,878105171,878105171,0,0,0,0,0,0,14873032667,14873032667,9953320189,9953320189,4919712478,4919712478,605962118,605962118,605962118,605962118,0,0,0,0,1261453149,1261453149,2548777855,2548777855,2486572421,2486572421,62205434,62205434,28830235,28830235,28830235,28830235,0,0,0,0,29907132,29907132,11592462278,11592462278,8033655995,8033655995,3558806283,3558806283,900992858,900992858,900992858,900992858,0,0,0,0,1108598304,1108598304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111777000,111777000,111777000,111777000,0,0,0,0,0,0,0,0,0,0,0,0,78301759602,78301759602,36052568780,36052568780,42249190822,42249190822,2276480635,2276480635,2276480635,2276480635,0,0,0,0,0,0
Y,Y,Y,N,엠트론,202102,2021,2,상반기,1분기, 사업별손익,실적,37600460107,37600460107,16903658225,16903658225,20696801882,20696801882,0,0,0,0,0,0,0,0,0,0,17135877512,17135877512,8581512220,8581512220,8554365292,8554365292,753174020,753174020,753174020,753174020,0,0,0,0,521155728,521155728,2885602207,2885602207,2524535018,2524535018,361067189,361067189,201936859,201936859,201936859,201936859,0,0,0,0,206472281,206472281,8996297476,8996297476,5393618248,5393618248,3602679228,3602679228,667300418,667300418,667300418,667300418,0,0,0,0,615928880,615928880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99654570,99654570,99654570,99654570,0,0,0,0,0,0,0,0,0,0,0,0,66717891872,66717891872,33502978281,33502978281,33214913591,33214913591,733988347,733988347,733988347,733988347,0,0,0,0,0,0
Y,Y,Y,N,엠트론,202103,2021,3,상반기,1분기, 사업별손익,실적,55794784441,55794784441,26104901624,26104901624,29689882817,29689882817,1812808703,1812808703,1812808703,1812808703,0,0,0,0,2584353006,2584353006,25850802891,25850802891,12395512533,12395512533,13455290358,13455290358,2028597127,2028597127,2028597127,2028597127,0,0,0,0,3053641553,3053641553,2829779987,2829779987,2630167579,2630167579,199612408,199612408,153507958,153507958,153507958,153507958,0,0,0,0,139540690,139540690,9372551699,9372551699,7237563030,7237563030,2134988669,2134988669,517637119,517637119,517637119,517637119,0,0,0,0,695472316,695472316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85701450,85701450,85701450,85701450,0,0,0,0,0,0,0,0,0,0,0,0,93933620468,93933620468,48453846216,48453846216,45479774252,45479774252,4440329710,4440329710,4440329710,4440329710,0,0,0,0,5160992693,5160992693
Y,Y,Y,N,엠트론,202104,2021,4,상반기,2분기, 사업별손익,실적,49067752797,49067752797,21929068973,21929068973,27138683824,27138683824,1966584019,1966584019,1966584019,1966584019,0,0,0,0,4355346196,4355346196,15330782218,15330782218,9580185115,9580185115,5750597103,5750597103,738696597,738696597,738696597,738696597,0,0,0,0,0,0,3694482535,3694482535,3438945341,3438945341,255537194,255537194,393909506,393909506,393909506,393909506,0,0,0,0,437316346,437316346,9288657746,9288657746,6305995262,6305995262,2982662484,2982662484,262290123,262290123,262290123,262290123,0,0,0,0,28087029,28087029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90510854,90510854,90510854,90510854,0,0,0,0,0,0,0,0,0,0,3216282629,3216282629,77472186150,77472186150,41344705545,41344705545,36127480605,36127480605,3234052732,3234052732,3234052732,3234052732,0,0,0,0,7631591732,7631591732
Y,Y,Y,N,엠트론,202105,2021,5,상반기,2분기, 사업별손익,실적,42957905735,42957905735,12728218542,12728218542,30229687193,30229687193,0,0,0,0,0,0,0,0,1727542306,1727542306,21698731938,21698731938,13513012667,13513012667,8185719271,8185719271,1562460858,1562460858,1562460858,1562460858,0,0,0,0,1759671480,1759671480,4847006115,4847006115,4493432686,4493432686,353573429,353573429,605152522,605152522,605152522,605152522,0,0,0,0,611297039,611297039,8959134577,8959134577,5884097895,5884097895,3075036682,3075036682,288929157,288929157,288929157,288929157,0,0,0,0,200944529,200944529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84965596,84965596,84965596,84965596,0,0,0,0,0,0,0,0,0,0,2259504812,2259504812,78547743961,78547743961,36703727386,36703727386,41844016575,41844016575,1835156509,1835156509,1835156509,1835156509,0,0,0,0,6558960166,6558960166
Y,Y,Y,N,엠트론,202106,2021,6,상반기,2분기, 사업별손익,실적,36609878522,36609878522,9464396315,9464396315,27145482207,27145482207,0,0,0,0,0,0,0,0,4853277864,4853277864,24237379385,24237379385,10200656093,10200656093,14036723292,14036723292,451170724,451170724,451170724,451170724,0,0,0,0,1084791966,1084791966,4409266422,4409266422,4129953896,4129953896,279312526,279312526,400443708,400443708,400443708,400443708,0,0,0,0,406520985,406520985,9521778935,9521778935,6845075598,6845075598,2676703337,2676703337,361558748,361558748,361558748,361558748,0,0,0,0,387178177,387178177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574960636,574960636,574960636,574960636,0,0,572521214,572521214,572521214,572521214,0,0,0,0,3463603130,3463603130,75353263900,75353263900,31215042538,31215042538,44138221362,44138221362,446876055,446876055,446876055,446876055,0,0,0,0,10195372122,10195372122
Y,Y,Y,N,엠트론,202107,2021,7,하반기,3분기, 사업별손익,실적,44245256954,44245256954,11658782570,11658782570,32586474384,32586474384,0,0,0,0,0,0,0,0,0,0,14118174205,14118174205,8992833609,8992833609,5125340596,5125340596,0,0,0,0,0,0,0,0,384480584,384480584,3558733813,3558733813,3535753293,3535753293,22980520,22980520,315616659,315616659,315616659,315616659,0,0,0,0,316101402,316101402,9738674166,9738674166,6853979360,6853979360,2884694806,2884694806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168661023,168661023,168661023,168661023,0,0,0,0,0,0,0,0,0,0,0,0,71829500161,71829500161,31210009855,31210009855,40619490306,40619490306,0,0,0,0,0,0,0,0,0,0
Y,Y,Y,N,엠트론,202108,2021,8,하반기,3분기, 사업별손익,실적,30284211701,30284211701,10818735662,10818735662,19465476039,19465476039,0,0,0,0,0,0,0,0,0,0,15197728619,15197728619,11882028680,11882028680,3315699939,3315699939,654739660,654739660,654739660,654739660,0,0,0,0,1417143478,1417143478,4273188558,4273188558,3859692885,3859692885,413495673,413495673,387739261,387739261,387739261,387739261,0,0,0,0,404683273,404683273,9737938731,9737938731,6995184039,6995184039,2742754692,2742754692,53270980,53270980,53270980,53270980,0,0,0,0,87351667,87351667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265111087,265111087,265111087,265111087,0,0,122949845,122949845,122949845,122949845,0,0,0,0,3326161026,3326161026,59758178696,59758178696,33820752353,33820752353,25937426343,25937426343,0,0,0,0,0,0,0,0,0,0
Y,Y,Y,N,엠트론,202109,2021,9,하반기,3분기, 사업별손익,실적,45597274548,45597274548,11194048776,11194048776,34403225772,34403225772,0,0,0,0,0,0,0,0,0,0,14754063088,14754063088,9506101330,9506101330,5247961758,5247961758,0,0,0,0,0,0,0,0,297250480,297250480,4046172070,4046172070,3800525212,3800525212,245646858,245646858,271692054,271692054,271692054,271692054,0,0,0,0,255186664,255186664,9777803976,9777803976,7312748540,7312748540,2465055436,2465055436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186980661,186980661,186980661,186980661,0,0,62017374,62017374,62017374,62017374,0,0,0,0,0,0,74362294343,74362294343,32000404519,32000404519,42361889824,42361889824,0,0,0,0,0,0,0,0,0,0
Y,Y,Y,N,엠트론,202110,2021,10,하반기,4분기, 사업별손익,실적,51476232009,51476232009,10363355809,10363355809,41112876200,41112876200,3483042315,3483042315,3483042315,3483042315,0,0,0,0,0,0,14783931627,14783931627,7835991501,7835991501,6947940126,6947940126,0,0,0,0,0,0,0,0,0,0,3571076493,3571076493,3495269889,3495269889,75806604,75806604,127021135,127021135,127021135,127021135,0,0,0,0,154680988,154680988,9853695290,9853695290,7166090186,7166090186,2687605104,2687605104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180215925,180215925,180215925,180215925,0,0,24710208,24710208,24710208,24710208,0,0,0,0,0,0,79865151344,79865151344,29040923310,29040923310,50824228034,50824228034,2005594974,2005594974,2005594974,2005594974,0,0,0,0,0,0
