그룹,4개사,11개사,CIC,회사,year,month,반기,분기,계정,항목,산업기기-튜브 매출액,산업기기-튜브 매출액 누계,산업기기-튜브 매출액(국내),산업기기-튜브 매출액(국내) 누계,산업기기-튜브 매출액(해외),산업기기-튜브 매출액(해외) 누계,산업기기-튜브 영업이익,산업기기-튜브 영업이익 누계,산업기기-튜브 영업이익(국내),산업기기-튜브 영업이익(국내) 누계,산업기기-튜브 영업이익(해외),산업기기-튜브 영업이익(해외) 누계,산업기기-튜브 조정영업이익,산업기기-튜브 조정영업이익 누계,산업기기-튜브 세전이익,산업기기-튜브 세전이익 누계,자동차전선 매출액,자동차전선 매출액 누계,자동차전선 매출액(국내),자동차전선 매출액(국내) 누계,자동차전선 매출액(해외),자동차전선 매출액(해외) 누계,자동차전선 영업이익,자동차전선 영업이익 누계,자동차전선 영업이익(국내),자동차전선 영업이익(국내) 누계,자동차전선 영업이익(해외),자동차전선 영업이익(해외) 누계,자동차전선 조정영업이익,자동차전선 조정영업이익 누계,자동차전선 세전이익,자동차전선 세전이익 누계,피복선 매출액,피복선 매출액 누계,피복선 매출액(국내),피복선 매출액(국내) 누계,피복선 매출액(해외),피복선 매출액(해외) 누계,피복선 영업이익,피복선 영업이익 누계,피복선 영업이익(국내),피복선 영업이익(국내) 누계,피복선 영업이익(해외),피복선 영업이익(해외) 누계,피복선 조정영업이익,피복선 조정영업이익 누계,피복선 세전이익,피복선 세전이익 누계,산업용특수케이블 매출액,산업용특수케이블 매출액 누계,산업용특수케이블 매출액(국내),산업용특수케이블 매출액(국내) 누계,산업용특수케이블 매출액(해외),산업용특수케이블 매출액(해외) 누계,산업용특수케이블 영업이익,산업용특수케이블 영업이익 누계,산업용특수케이블 영업이익(국내),산업용특수케이블 영업이익(국내) 누계,산업용특수케이블 영업이익(해외),산업용특수케이블 영업이익(해외) 누계,산업용특수케이블 조정영업이익,산업용특수케이블 조정영업이익 누계,산업용특수케이블 세전이익,산업용특수케이블 세전이익 누계,부스닥트 매출액,부스닥트 매출액 누계,부스닥트 매출액(국내),부스닥트 매출액(국내) 누계,부스닥트 매출액(해외),부스닥트 매출액(해외) 누계,부스닥트 영업이익,부스닥트 영업이익 누계,부스닥트 영업이익(국내),부스닥트 영업이익(국내) 누계,부스닥트 영업이익(해외),부스닥트 영업이익(해외) 누계,부스닥트 조정영업이익,부스닥트 조정영업이익 누계,부스닥트 세전이익,부스닥트 세전이익 누계,권선 매출액,권선 매출액 누계,권선 매출액(국내),권선 매출액(국내) 누계,권선 매출액(해외),권선 매출액(해외) 누계,권선 영업이익,권선 영업이익 누계,권선 영업이익(국내),권선 영업이익(국내) 누계,권선 영업이익(해외),권선 영업이익(해외) 누계,권선 조정영업이익,권선 조정영업이익 누계,권선 세전이익,권선 세전이익 누계,소재 매출액,소재 매출액 누계,소재 매출액(국내),소재 매출액(국내) 누계,소재 매출액(해외),소재 매출액(해외) 누계,소재 영업이익,소재 영업이익 누계,소재 영업이익(국내),소재 영업이익(국내) 누계,소재 영업이익(해외),소재 영업이익(해외) 누계,소재 조정영업이익,소재 조정영업이익 누계,소재 세전이익,소재 세전이익 누계,알미늄 매출액,알미늄 매출액 누계,알미늄 매출액(국내),알미늄 매출액(국내) 누계,알미늄 매출액(해외),알미늄 매출액(해외) 누계,알미늄 영업이익,알미늄 영업이익 누계,알미늄 영업이익(국내),알미늄 영업이익(국내) 누계,알미늄 영업이익(해외),알미늄 영업이익(해외) 누계,알미늄 조정영업이익,알미늄 조정영업이익 누계,알미늄 세전이익,알미늄 세전이익 누계,광통신 매출액,광통신 매출액 누계,광통신 매출액(국내),광통신 매출액(국내) 누계,광통신 매출액(해외),광통신 매출액(해외) 누계,광통신 영업이익,광통신 영업이익 누계,광통신 영업이익(국내),광통신 영업이익(국내) 누계,광통신 영업이익(해외),광통신 영업이익(해외) 누계,광통신 조정영업이익,광통신 조정영업이익 누계,광통신 세전이익,광통신 세전이익 누계,UTP 매출액,UTP 매출액 누계,UTP 매출액(국내),UTP 매출액(국내) 누계,UTP 매출액(해외),UTP 매출액(해외) 누계,UTP 영업이익,UTP 영업이익 누계,UTP 영업이익(국내),UTP 영업이익(국내) 누계,UTP 영업이익(해외),UTP 영업이익(해외) 누계,UTP 조정영업이익,UTP 조정영업이익 누계,UTP 세전이익,UTP 세전이익 누계,무선망 매출액,무선망 매출액 누계,무선망 매출액(국내),무선망 매출액(국내) 누계,무선망 매출액(해외),무선망 매출액(해외) 누계,무선망 영업이익,무선망 영업이익 누계,무선망 영업이익(국내),무선망 영업이익(국내) 누계,무선망 영업이익(해외),무선망 영업이익(해외) 누계,무선망 조정영업이익,무선망 조정영업이익 누계,무선망 세전이익,무선망 세전이익 누계,SI 매출액,SI 매출액 누계,SI 매출액(국내),SI 매출액(국내) 누계,SI 매출액(해외),SI 매출액(해외) 누계,SI 영업이익,SI 영업이익 누계,SI 영업이익(국내),SI 영업이익(국내) 누계,SI 영업이익(해외),SI 영업이익(해외) 누계,SI 조정영업이익,SI 조정영업이익 누계,SI 세전이익,SI 세전이익 누계,초고압 매출액,초고압 매출액 누계,초고압 매출액(국내),초고압 매출액(국내) 누계,초고압 매출액(해외),초고압 매출액(해외) 누계,초고압 영업이익,초고압 영업이익 누계,초고압 영업이익(국내),초고압 영업이익(국내) 누계,초고압 영업이익(해외),초고압 영업이익(해외) 누계,초고압 조정영업이익,초고압 조정영업이익 누계,초고압 세전이익,초고압 세전이익 누계,해저케이블 매출액,해저케이블 매출액 누계,해저케이블 매출액(국내),해저케이블 매출액(국내) 누계,해저케이블 매출액(해외),해저케이블 매출액(해외) 누계,해저케이블 영업이익,해저케이블 영업이익 누계,해저케이블 영업이익(국내),해저케이블 영업이익(국내) 누계,해저케이블 영업이익(해외),해저케이블 영업이익(해외) 누계,해저케이블 조정영업이익,해저케이블 조정영업이익 누계,해저케이블 세전이익,해저케이블 세전이익 누계,기타 매출액,기타 매출액 누계,기타 매출액(국내),기타 매출액(국내) 누계,기타 매출액(해외),기타 매출액(해외) 누계,기타 영업이익,기타 영업이익 누계,기타 영업이익(국내),기타 영업이익(국내) 누계,기타 영업이익(해외),기타 영업이익(해외) 누계,기타 조정영업이익,기타 조정영업이익 누계,기타 세전이익,기타 세전이익 누계,합계 매출액,합계 매출액 누계,합계 매출액(국내),합계 매출액(국내) 누계,합계 매출액(해외),합계 매출액(해외) 누계,합계 영업이익,합계 영업이익 누계,합계 영업이익(국내),합계 영업이익(국내) 누계,합계 영업이익(해외),합계 영업이익(해외) 누계,합계 조정영업이익,합계 조정영업이익 누계,합계 세전이익,합계 세전이익 누계
Y,Y,Y,N,전선,2020,2,상반기,1분기, 사업별손익,계획,6655806808,6655806808,6655806808,6655806808,0,0,279873323,279873323,279873323,279873323,0,0,0,0,191549204,191549204,6668326835,6668326835,6668326835,6668326835,0,0,225166667,225166667,225166667,225166667,0,0,0,0,170325063,170325063,28346492199,28346492199,28346492199,28346492199,0,0,33333333,33333333,33333333,33333333,0,0,0,0,0,0,9683556556,9683556556,9683556556,9683556556,0,0,0,0,0,0,0,0,0,0,0,0,12666666667,12666666667,12666666667,12666666667,0,0,1483333333,1483333333,1483333333,1483333333,0,0,0,0,1379520025,1379520025,13327670560,13327670560,13327670560,13327670560,0,0,37163307,37163307,37163307,37163307,0,0,0,0,0,0,79993769184,79993769184,79993769184,79993769184,0,0,666666667,666666667,666666667,666666667,0,0,0,0,217205496,217205496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10301965310,10301965310,10301965310,10301965310,0,0,500000000,500000000,500000000,500000000,0,0,0,0,298171899,298171899,4341728964,4341728964,4341728964,4341728964,0,0,400000000,400000000,400000000,400000000,0,0,0,0,343134681,343134681,2028512709,2028512709,2028512709,2028512709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66662422306,66662422306,66662422306,66662422306,0,0,2800358631,2800358631,2800358631,2800358631,0,0,0,0,1900229484,1900229484,4996190476,4996190476,4996190476,4996190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45673E+11,2.45673E+11,2.45673E+11,2.45673E+11,0,0,5725095261,5725095261,5725095261,5725095261,0,0,0,0,2870230224,2870230224
Y,Y,Y,N,전선,2020,3,상반기,1분기, 사업별손익,계획,6655806808,6655806808,6655806808,6655806808,0,0,279873323,279873323,279873323,279873323,0,0,0,0,191549204,191549204,6668326835,6668326835,6668326835,6668326835,0,0,225166667,225166667,225166667,225166667,0,0,0,0,170325063,170325063,28346492199,28346492199,28346492199,28346492199,0,0,33333333,33333333,33333333,33333333,0,0,0,0,0,0,9683556556,9683556556,9683556556,9683556556,0,0,0,0,0,0,0,0,0,0,0,0,12666666667,12666666667,12666666667,12666666667,0,0,1483333333,1483333333,1483333333,1483333333,0,0,0,0,1379520025,1379520025,13327670560,13327670560,13327670560,13327670560,0,0,37163307,37163307,37163307,37163307,0,0,0,0,0,0,79993769184,79993769184,79993769184,79993769184,0,0,666666667,666666667,666666667,666666667,0,0,0,0,217205496,217205496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10301965310,10301965310,10301965310,10301965310,0,0,500000000,500000000,500000000,500000000,0,0,0,0,298171899,298171899,4341728964,4341728964,4341728964,4341728964,0,0,400000000,400000000,400000000,400000000,0,0,0,0,343134681,343134681,2028512709,2028512709,2028512709,2028512709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66662422306,66662422306,66662422306,66662422306,0,0,2800358631,2800358631,2800358631,2800358631,0,0,0,0,1900229484,1900229484,4996190476,4996190476,4996190476,4996190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45673E+11,2.45673E+11,2.45673E+11,2.45673E+11,0,0,5725095261,5725095261,5725095261,5725095261,0,0,0,0,2870230224,2870230224
Y,Y,Y,N,전선,2020,4,상반기,2분기, 사업별손익,계획,8851355793,8851355793,8851355793,8851355793,0,0,536132780,536132780,536132780,536132780,0,0,0,0,447808660,447808660,8436839097,8436839097,8436839097,8436839097,0,0,291196078,291196078,291196078,291196078,0,0,0,0,236354474,236354474,39915120000,39915120000,39915120000,39915120000,0,0,407800952,407800952,407800952,407800952,0,0,0,0,128657095,128657095,9101227549,9101227549,9101227549,9101227549,0,0,32450000,32450000,32450000,32450000,0,0,0,0,0,0,16766766667,16766766667,16766766667,16766766667,0,0,1702898889,1702898889,1702898889,1702898889,0,0,0,0,1599085580,1599085580,17225165058,17225165058,17225165058,17225165058,0,0,166666667,166666667,166666667,166666667,0,0,0,0,59874825,59874825,86945211786,86945211786,86945211786,86945211786,0,0,933333333,933333333,933333333,933333333,0,0,0,0,483872163,483872163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16693431233,16693431233,16693431233,16693431233,0,0,1200000000,1200000000,1200000000,1200000000,0,0,0,0,998171899,998171899,6137387782,6137387782,6137387782,6137387782,0,0,533333333,533333333,533333333,533333333,0,0,0,0,476468015,476468015,3606593386,3606593386,3606593386,3606593386,0,0,100000000,100000000,100000000,100000000,0,0,0,0,78721476,78721476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62924942463,62924942463,62924942463,62924942463,0,0,2913388703,2913388703,2913388703,2913388703,0,0,0,0,2013259556,2013259556,4419047619,4419047619,4419047619,4419047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81023E+11,2.81023E+11,2.81023E+11,2.81023E+11,0,0,8717200735,8717200735,8717200735,8717200735,0,0,0,0,5862335698,5862335698
Y,Y,Y,N,전선,2020,5,상반기,2분기, 사업별손익,계획,8851355793,8851355793,8851355793,8851355793,0,0,536132780,536132780,536132780,536132780,0,0,0,0,447808660,447808660,8436839097,8436839097,8436839097,8436839097,0,0,291196078,291196078,291196078,291196078,0,0,0,0,236354474,236354474,39915120000,39915120000,39915120000,39915120000,0,0,407800952,407800952,407800952,407800952,0,0,0,0,128657095,128657095,9101227549,9101227549,9101227549,9101227549,0,0,32450000,32450000,32450000,32450000,0,0,0,0,0,0,16766766667,16766766667,16766766667,16766766667,0,0,1702898889,1702898889,1702898889,1702898889,0,0,0,0,1599085580,1599085580,17225165058,17225165058,17225165058,17225165058,0,0,166666667,166666667,166666667,166666667,0,0,0,0,59874825,59874825,86945211786,86945211786,86945211786,86945211786,0,0,933333333,933333333,933333333,933333333,0,0,0,0,483872163,483872163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16693431233,16693431233,16693431233,16693431233,0,0,1200000000,1200000000,1200000000,1200000000,0,0,0,0,998171899,998171899,6137387782,6137387782,6137387782,6137387782,0,0,533333333,533333333,533333333,533333333,0,0,0,0,476468015,476468015,3606593386,3606593386,3606593386,3606593386,0,0,100000000,100000000,100000000,100000000,0,0,0,0,78721476,78721476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62924942463,62924942463,62924942463,62924942463,0,0,2913388703,2913388703,2913388703,2913388703,0,0,0,0,2013259556,2013259556,4419047619,4419047619,4419047619,4419047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81023E+11,2.81023E+11,2.81023E+11,2.81023E+11,0,0,8717200735,8717200735,8717200735,8717200735,0,0,0,0,5862335698,5862335698
Y,Y,Y,N,전선,2020,6,상반기,2분기, 사업별손익,계획,8851355793,8851355793,8851355793,8851355793,0,0,536132780,536132780,536132780,536132780,0,0,0,0,447808660,447808660,8436839097,8436839097,8436839097,8436839097,0,0,291196078,291196078,291196078,291196078,0,0,0,0,236354474,236354474,39915120000,39915120000,39915120000,39915120000,0,0,407800952,407800952,407800952,407800952,0,0,0,0,128657095,128657095,9101227549,9101227549,9101227549,9101227549,0,0,32450000,32450000,32450000,32450000,0,0,0,0,0,0,16766766667,16766766667,16766766667,16766766667,0,0,1702898889,1702898889,1702898889,1702898889,0,0,0,0,1599085580,1599085580,17225165058,17225165058,17225165058,17225165058,0,0,166666667,166666667,166666667,166666667,0,0,0,0,59874825,59874825,86945211786,86945211786,86945211786,86945211786,0,0,933333333,933333333,933333333,933333333,0,0,0,0,483872163,483872163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16693431233,16693431233,16693431233,16693431233,0,0,1200000000,1200000000,1200000000,1200000000,0,0,0,0,998171899,998171899,6137387782,6137387782,6137387782,6137387782,0,0,533333333,533333333,533333333,533333333,0,0,0,0,476468015,476468015,3606593386,3606593386,3606593386,3606593386,0,0,100000000,100000000,100000000,100000000,0,0,0,0,78721476,78721476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62924942463,62924942463,62924942463,62924942463,0,0,2913388703,2913388703,2913388703,2913388703,0,0,0,0,2013259556,2013259556,4419047619,4419047619,4419047619,4419047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81023E+11,2.81023E+11,2.81023E+11,2.81023E+11,0,0,8717200735,8717200735,8717200735,8717200735,0,0,0,0,5862335698,5862335698
Y,Y,Y,N,전선,2020,7,하반기,3분기, 사업별손익,계획,9122237188,9122237188,9122237188,9122237188,0,0,736475873,736475873,736475873,736475873,0,0,0,0,648151754,648151754,9525712880,9525712880,9525712880,9525712880,0,0,480914572,480914572,480914572,480914572,0,0,0,0,426072968,426072968,42487276879,42487276879,42487276879,42487276879,0,0,803232068,803232068,803232068,803232068,0,0,0,0,524088212,524088212,8574382250,8574382250,8574382250,8574382250,0,0,200116667,200116667,200116667,200116667,0,0,0,0,71677564,71677564,15533333333,15533333333,15533333333,15533333333,0,0,1830555556,1830555556,1830555556,1830555556,0,0,0,0,1726742247,1726742247,15608252920,15608252920,15608252920,15608252920,0,0,293333333,293333333,293333333,293333333,0,0,0,0,186541491,186541491,88564303254,88564303254,88564303254,88564303254,0,0,1233333333,1233333333,1233333333,1233333333,0,0,0,0,783872163,783872163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17169260650,17169260650,17169260650,17169260650,0,0,1533333333,1533333333,1533333333,1533333333,0,0,0,0,1331505232,1331505232,6429734971,6429734971,6429734971,6429734971,0,0,633333333,633333333,633333333,633333333,0,0,0,0,576468015,576468015,3756326011,3756326011,3756326011,3756326011,0,0,166666667,166666667,166666667,166666667,0,0,0,0,145388142,145388142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67027314276,67027314276,67027314276,67027314276,0,0,3194013322,3194013322,3194013322,3194013322,0,0,0,0,2293884175,2293884175,24777142857,24777142857,24777142857,24777142857,0,0,280000000,280000000,280000000,280000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08575E+11,3.08575E+11,3.08575E+11,3.08575E+11,0,0,11385308057,11385308057,11385308057,11385308057,0,0,0,0,8530443020,8530443020
Y,Y,Y,N,전선,2020,8,하반기,3분기, 사업별손익,계획,9122237188,9122237188,9122237188,9122237188,0,0,736475873,736475873,736475873,736475873,0,0,0,0,648151754,648151754,9525712880,9525712880,9525712880,9525712880,0,0,480914572,480914572,480914572,480914572,0,0,0,0,426072968,426072968,42487276879,42487276879,42487276879,42487276879,0,0,803232068,803232068,803232068,803232068,0,0,0,0,524088212,524088212,8574382250,8574382250,8574382250,8574382250,0,0,200116667,200116667,200116667,200116667,0,0,0,0,71677564,71677564,15533333333,15533333333,15533333333,15533333333,0,0,1830555556,1830555556,1830555556,1830555556,0,0,0,0,1726742247,1726742247,15608252920,15608252920,15608252920,15608252920,0,0,293333333,293333333,293333333,293333333,0,0,0,0,186541491,186541491,88564303254,88564303254,88564303254,88564303254,0,0,1233333333,1233333333,1233333333,1233333333,0,0,0,0,783872163,783872163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17169260650,17169260650,17169260650,17169260650,0,0,1533333333,1533333333,1533333333,1533333333,0,0,0,0,1331505232,1331505232,6429734971,6429734971,6429734971,6429734971,0,0,633333333,633333333,633333333,633333333,0,0,0,0,576468015,576468015,3756326011,3756326011,3756326011,3756326011,0,0,166666667,166666667,166666667,166666667,0,0,0,0,145388142,145388142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67027314276,67027314276,67027314276,67027314276,0,0,3194013322,3194013322,3194013322,3194013322,0,0,0,0,2293884175,2293884175,24777142857,24777142857,24777142857,24777142857,0,0,280000000,280000000,280000000,280000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08575E+11,3.08575E+11,3.08575E+11,3.08575E+11,0,0,11385308057,11385308057,11385308057,11385308057,0,0,0,0,8530443020,8530443020
Y,Y,Y,N,전선,2020,9,하반기,3분기, 사업별손익,계획,9122237188,9122237188,9122237188,9122237188,0,0,736475873,736475873,736475873,736475873,0,0,0,0,648151754,648151754,9525712880,9525712880,9525712880,9525712880,0,0,480914572,480914572,480914572,480914572,0,0,0,0,426072968,426072968,42487276879,42487276879,42487276879,42487276879,0,0,803232068,803232068,803232068,803232068,0,0,0,0,524088212,524088212,8574382250,8574382250,8574382250,8574382250,0,0,200116667,200116667,200116667,200116667,0,0,0,0,71677564,71677564,15533333333,15533333333,15533333333,15533333333,0,0,1830555556,1830555556,1830555556,1830555556,0,0,0,0,1726742247,1726742247,15608252920,15608252920,15608252920,15608252920,0,0,293333333,293333333,293333333,293333333,0,0,0,0,186541491,186541491,88564303254,88564303254,88564303254,88564303254,0,0,1233333333,1233333333,1233333333,1233333333,0,0,0,0,783872163,783872163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17169260650,17169260650,17169260650,17169260650,0,0,1533333333,1533333333,1533333333,1533333333,0,0,0,0,1331505232,1331505232,6429734971,6429734971,6429734971,6429734971,0,0,633333333,633333333,633333333,633333333,0,0,0,0,576468015,576468015,3756326011,3756326011,3756326011,3756326011,0,0,166666667,166666667,166666667,166666667,0,0,0,0,145388142,145388142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67027314276,67027314276,67027314276,67027314276,0,0,3194013322,3194013322,3194013322,3194013322,0,0,0,0,2293884175,2293884175,24777142857,24777142857,24777142857,24777142857,0,0,280000000,280000000,280000000,280000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08575E+11,3.08575E+11,3.08575E+11,3.08575E+11,0,0,11385308057,11385308057,11385308057,11385308057,0,0,0,0,8530443020,8530443020
Y,Y,Y,N,전선,2020,10,하반기,4분기, 사업별손익,계획,11622423665,11622423665,11622423665,11622423665,0,0,1219387052,1219387052,1219387052,1219387052,0,0,0,0,1131062932,1131062932,12450631067,12450631067,12450631067,12450631067,0,0,563338528,563338528,563338528,563338528,0,0,0,0,508496924,508496924,42584444255,42584444255,42584444255,42584444255,0,0,1255633647,1255633647,1255633647,1255633647,0,0,0,0,976489791,976489791,9307500313,9307500313,9307500313,9307500313,0,0,534900000,534900000,534900000,534900000,0,0,0,0,406460897,406460897,15033233333,15033233333,15033233333,15033233333,0,0,2149878889,2149878889,2149878889,2149878889,0,0,0,0,2046065580,2046065580,18838911461,18838911461,18838911461,18838911461,0,0,502836693,502836693,502836693,502836693,0,0,0,0,396044851,396044851,96163382443,96163382443,96163382443,96163382443,0,0,1666666667,1666666667,1666666667,1666666667,0,0,0,0,1217205496,1217205496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18532493298,18532493298,18532493298,18532493298,0,0,2289799488,2289799488,2289799488,2289799488,0,0,0,0,2087971387,2087971387,6722797489,6722797489,6722797489,6722797489,0,0,704213193,704213193,704213193,704213193,0,0,0,0,647347875,647347875,4279768198,4279768198,4279768198,4279768198,0,0,194523145,194523145,194523145,194523145,0,0,0,0,173244621,173244621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68385320955,68385320955,68385320955,68385320955,0,0,3425572677,3425572677,3425572677,3425572677,0,0,0,0,2525443530,2525443530,19140952381,19140952381,19140952381,19140952381,0,0,820000000,820000000,820000000,820000000,0,0,0,0,356051057,356051057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23062E+11,3.23062E+11,3.23062E+11,3.23062E+11,0,0,15326749979,15326749979,15326749979,15326749979,0,0,0,0,12471884941,12471884941
Y,Y,Y,N,전선,2020,11,하반기,4분기, 사업별손익,계획,11622423665,11622423665,11622423665,11622423665,0,0,1219387052,1219387052,1219387052,1219387052,0,0,0,0,1131062932,1131062932,12450631067,12450631067,12450631067,12450631067,0,0,563338528,563338528,563338528,563338528,0,0,0,0,508496924,508496924,42584444255,42584444255,42584444255,42584444255,0,0,1255633647,1255633647,1255633647,1255633647,0,0,0,0,976489791,976489791,9307500313,9307500313,9307500313,9307500313,0,0,534900000,534900000,534900000,534900000,0,0,0,0,406460897,406460897,15033233333,15033233333,15033233333,15033233333,0,0,2149878889,2149878889,2149878889,2149878889,0,0,0,0,2046065580,2046065580,18838911461,18838911461,18838911461,18838911461,0,0,502836693,502836693,502836693,502836693,0,0,0,0,396044851,396044851,96163382443,96163382443,96163382443,96163382443,0,0,1666666667,1666666667,1666666667,1666666667,0,0,0,0,1217205496,1217205496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18532493298,18532493298,18532493298,18532493298,0,0,2289799488,2289799488,2289799488,2289799488,0,0,0,0,2087971387,2087971387,6722797489,6722797489,6722797489,6722797489,0,0,704213193,704213193,704213193,704213193,0,0,0,0,647347875,647347875,4279768198,4279768198,4279768198,4279768198,0,0,194523145,194523145,194523145,194523145,0,0,0,0,173244621,173244621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68385320955,68385320955,68385320955,68385320955,0,0,3425572677,3425572677,3425572677,3425572677,0,0,0,0,2525443530,2525443530,19140952381,19140952381,19140952381,19140952381,0,0,820000000,820000000,820000000,820000000,0,0,0,0,356051057,356051057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23062E+11,3.23062E+11,3.23062E+11,3.23062E+11,0,0,15326749979,15326749979,15326749979,15326749979,0,0,0,0,12471884941,12471884941
Y,Y,Y,N,전선,2020,12,하반기,4분기, 사업별손익,계획,11622423665,11622423665,11622423665,11622423665,0,0,1219387052,1219387052,1219387052,1219387052,0,0,0,0,1131062932,1131062932,12450631067,12450631067,12450631067,12450631067,0,0,563338528,563338528,563338528,563338528,0,0,0,0,508496924,508496924,42584444255,42584444255,42584444255,42584444255,0,0,1255633647,1255633647,1255633647,1255633647,0,0,0,0,976489791,976489791,9307500313,9307500313,9307500313,9307500313,0,0,534900000,534900000,534900000,534900000,0,0,0,0,406460897,406460897,15033233333,15033233333,15033233333,15033233333,0,0,2149878889,2149878889,2149878889,2149878889,0,0,0,0,2046065580,2046065580,18838911461,18838911461,18838911461,18838911461,0,0,502836693,502836693,502836693,502836693,0,0,0,0,396044851,396044851,96163382443,96163382443,96163382443,96163382443,0,0,1666666667,1666666667,1666666667,1666666667,0,0,0,0,1217205496,1217205496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18532493298,18532493298,18532493298,18532493298,0,0,2289799488,2289799488,2289799488,2289799488,0,0,0,0,2087971387,2087971387,6722797489,6722797489,6722797489,6722797489,0,0,704213193,704213193,704213193,704213193,0,0,0,0,647347875,647347875,4279768198,4279768198,4279768198,4279768198,0,0,194523145,194523145,194523145,194523145,0,0,0,0,173244621,173244621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68385320955,68385320955,68385320955,68385320955,0,0,3425572677,3425572677,3425572677,3425572677,0,0,0,0,2525443530,2525443530,19140952381,19140952381,19140952381,19140952381,0,0,820000000,820000000,820000000,820000000,0,0,0,0,356051057,356051057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23062E+11,3.23062E+11,3.23062E+11,3.23062E+11,0,0,15326749979,15326749979,15326749979,15326749979,0,0,0,0,12471884941,12471884941
Y,Y,Y,N,전선,2021,1,상반기,1분기, 사업별손익,계획,7000000000,7000000000,7000000000,7000000000,0,0,0,0,0,0,0,0,0,0,0,0,7500000000,7500000000,7500000000,7500000000,0,0,100000000,100000000,100000000,100000000,0,0,0,0,0,0,27500000000,27500000000,27500000000,27500000000,0,0,100000000,100000000,100000000,100000000,0,0,0,0,0,0,7000000000,7000000000,7000000000,7000000000,0,0,0,0,0,0,0,0,0,0,0,0,9000000000,9000000000,9000000000,9000000000,0,0,800000000,800000000,800000000,800000000,0,0,0,0,500000000,500000000,14000000000,14000000000,14000000000,14000000000,0,0,0,0,0,0,0,0,0,0,0,0,1.05E+11,1.05E+11,1.05E+11,1.05E+11,0,0,500000000,500000000,500000000,500000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000000,10000000000,10000000000,10000000000,0,0,500000000,500000000,500000000,500000000,0,0,0,0,200000000,200000000,4500000000,4500000000,4500000000,4500000000,0,0,300000000,300000000,300000000,300000000,0,0,0,0,200000000,200000000,2500000000,2500000000,2500000000,2500000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42500000000,42500000000,42500000000,42500000000,0,0,690000000,690000000,690000000,690000000,0,0,0,0,0,0,3500000000,3500000000,3500000000,3500000000,0,0,200000000,200000000,200000000,200000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4E+11,2.4E+11,2.4E+11,2.4E+11,0,0,2990000000,2990000000,2990000000,2990000000,0,0,0,0,0,0
