그룹,4개사,11개사,CIC,회사,year,month,반기,분기,계정,항목,매출액_합계,국내_매출액,해외_매출액,해외_매출액_Million_USD,매출총이익,판매관리비,영업이익,영업이익률,기타영업손익_합계,기타영업손익_환관련실현손익,기타영업손익_환관련평가손익,기타영업손익_자산처분손익,기타영업손익_기타,조정영업이익,영업외손익_합계,영업외손익_순지급이자,영업외손익_환관련실현손익,영업외손익_환관련평가손익,영업외손익_지분법손익,영업외손익_자산처분손익,영업외손익_기타,세전이익,검증,세전이익률,법인세,중단사업손익,당기순이익,당기순이익_지배주주손익,당기순이익_비지배주주손익,영업이익_이자보상배율,수입이자,지급이자,EBITDA,환율(원/달러),동가(달러/톤),유동자산_합계,유동자산_현/예금,유동자산_재고자산,유동자산_매출채권,유동자산_   (미청구공사),유동자산_기타유동자산,비유동자산_합계,비유동자산_투자자산,비유동자산_유형자산,비유동자산_무형자산,비유동자산_기타비유동자산,자산_합계,부채_합계,부채_매입채무,부채_차입금,부채_기타부채,자기자본_합계,자기자본_자본금,자기자본_자본잉여금,자기자본_기타자본구성요소,자기자본_기타포괄손익누계액,자기자본_이익잉여금,자기자본_비지배주주지분,관리지표_부채비율(%),관리지표_운전자산회전일,관리지표_재고회전일,관리지표_차입금비율(%),관리지표_채권회전일
Y,N,Y,N,E1,2023,8,하반기,3분기,IS(연결),실적,"536,610,113,283","269,544,024,443","267,066,088,840","200,956,994.40","-25,951,374,350","13,889,651,783","-39,841,026,133",-7.42,"9,478,516,277","921,280,066","-12,792,375,350","-81,225,016","21,430,836,577","-30,362,509,856","-672,114,382","-2,302,184,715",0,0,0,0,"1,630,070,333","-31,034,624,238","-31,034,624,238",-5.78,"24,439,892",0,"-31,059,064,130","-31,059,064,130",0,-9.93,"1,709,513,331","4,011,698,046",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,E1,2023,9,하반기,3분기,IS(연결),계획,"423,025,038,699","222,522,793,899","200,502,244,800",,"25,896,676,594","13,852,556,635","12,044,119,959",2.85,"-774,400,207","-445,252,378",0,0,"-329,147,829","11,269,719,752","-3,423,830,604","-3,714,579,904",0,0,"290,749,300",0,0,"7,845,889,148",,1.85,"1,898,705,174",,"5,947,183,974",,,2.9,"436,844,679","4,151,424,583",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,E1,2023,9,하반기,3분기,IS(연결),실적,"643,927,400,786","272,484,353,474","371,443,047,312","280,137,847.20","22,529,696,007","15,497,054,707","7,032,641,300",1.09,"-16,163,956,258","-4,557,601,312","-6,251,761,481","64,823,596","-5,419,417,061","-9,131,314,958","-515,629,186","-3,447,519,906",0,0,"2,558,147,935",0,"373,742,785","-9,646,944,144","-9,646,944,144",-1.5,"13,394,973,794",0,"-23,041,917,938","-23,041,917,938",0,1.44,"1,434,435,091","4,881,954,997",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,E1,2023,10,하반기,4분기,IS(연결),계획,"426,651,893,008","223,727,228,208","202,924,664,800",,"29,063,718,990","12,464,304,130","16,599,414,860",3.89,"-906,140,232","-606,339,674",0,0,"-299,800,558","15,693,274,628","-2,957,403,038","-3,248,152,338",0,0,"290,749,300",0,0,"12,735,871,590",,2.99,"3,082,080,925",,"9,653,790,665",,,4.57,"384,852,333","3,633,004,671",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,E1,2023,10,하반기,4분기,IS(연결),실적,"669,370,446,933","271,509,212,194","397,861,234,739","296,122,774.60","13,401,869,013","14,860,482,464","-1,458,613,451",-0.22,"93,880,760,292","-5,460,347,636","1,075,770,248","7,695,135","98,257,642,545","92,422,146,841","-2,638,828,567","-2,810,428,567",0,0,0,0,"171,600,000","89,783,318,274","89,783,318,274",13.41,"-11,504,457",0,"89,794,822,731","89,794,822,731",0,-0.35,"1,349,857,009","4,160,285,576",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,E1,2023,11,하반기,4분기,IS(연결),계획,"438,536,189,970","233,334,351,570","205,201,838,400",,"30,534,511,323","11,459,672,350","19,074,838,973",4.35,"-907,019,077","-656,629,824",0,0,"-250,389,253","18,167,819,896","-2,888,368,553","-3,179,117,853",0,0,"290,749,300",0,0,"15,279,451,343",,3.48,"3,697,627,225",,"11,581,824,118",,,5.33,"396,695,726","3,575,813,579",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,E1,2023,11,하반기,4분기,IS(연결),실적,"752,326,287,455","329,595,821,702","422,730,465,753","322,688,855.00","3,703,130,310","18,742,550,284","-15,039,419,974",-2,"-12,361,100,305","22,158,677,434","20,728,096,487","-2,245,412,608","-53,002,461,618","-27,400,520,279","-4,869,660,059","-2,500,229,599",0,0,0,0,"-2,369,430,460","-32,270,180,338","-32,270,180,338",-4.29,"29,037,223",0,"-32,299,217,561","-32,299,217,561",0,-3.55,"1,737,161,278","4,237,390,877",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,E1,2023,12,하반기,4분기,IS(연결),계획,"421,765,476,610","214,538,469,610","207,227,007,000",,"30,507,296,199","33,454,785,716","-2,947,489,517",-0.7,"-997,020,661","-694,700,990",0,0,"-302,319,671","-3,944,510,178","-2,957,524,154","-3,248,273,454",0,0,"290,749,300",0,0,"-6,902,034,332",,-1.64,"-1,658,192,308",,"-5,243,842,024",,,-0.79,"461,669,504","3,709,942,958",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,E1,2023,12,하반기,4분기,IS(연결),실적,"657,386,127,782","372,210,299,968","285,175,827,814","218,760,975.60","-1,755,569,503","48,363,485,882","-50,119,055,385",-7.62,"-10,376,865,984","3,751,343,191","-993,145,618","29,358,025","-13,164,421,582","-60,495,921,369","3,901,625,867","-3,223,579,406",0,0,"2,543,528,544","6,462,225,000","-1,880,548,271","-56,594,295,502","-56,594,295,502",-8.61,"33,556,705,757",0,"-90,151,001,259","-90,151,001,259",0,-9.38,"2,116,985,888","5,340,565,294",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,E1,2024,1,상반기,1분기,IS(연결),계획,"412,192,387,195","298,753,371,461","113,439,015,734",,"42,158,333,125","16,119,512,141","26,038,820,984",6.32,"1,470,725,440",0,0,0,"1,470,725,440","27,509,546,424","-4,182,183,426","-4,733,029,609",0,0,"550,846,183",0,0,"23,327,362,998",,5.66,"5,476,595,486",0,"17,850,767,513",,,4.53,"804,040,224","5,754,201,787",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,E1,2024,1,상반기,1분기,IS(연결),실적,"663,326,821,442","314,569,107,510","348,757,713,932","263,497,747.70","75,213,797,315","13,684,768,652","61,529,028,663",9.28,"-41,601,230,709","-3,903,960,009","-8,478,028,778","-201,081,181","-29,018,160,741","19,927,797,954","-2,072,297,363","-3,614,297,363",0,0,0,0,"1,542,000,000","17,855,500,591","17,855,500,591",2.69,"44,717,259",0,"17,810,783,332","17,810,783,332",0,11.63,"1,676,943,439","5,291,240,802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,E1,2024,2,상반기,1분기,IS(연결),계획,"378,808,157,568","269,082,390,334","109,725,767,234",,"29,160,464,333","13,557,011,681","15,603,452,652",4.12,"1,932,841,180",0,0,0,"1,932,841,180","17,536,293,832","-4,084,921,088","-4,635,767,271",0,0,"550,846,183",0,0,"13,451,372,744",,3.55,"3,073,252,002",0,"10,378,120,742",,,2.81,"697,368,104","5,558,240,435",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,E1,2024,2,상반기,1분기,IS(연결),실적,"593,711,168,924","245,316,685,587","348,394,483,337","261,723,329.80","25,372,473,401","15,782,954,340","9,589,519,061",1.62,"-19,785,539,757","-3,802,214,407","3,344,417,836","17,308,942","-19,345,052,128","-10,196,020,696","-3,120,799,319","-3,346,075,152",0,0,0,0,"225,275,833","-13,316,820,015","-13,316,820,015",-2.24,"44,717,259",0,"-13,361,537,274","-13,316,820,015",0,1.7,"2,290,576,807","5,636,651,959",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,E1,2024,3,상반기,1분기,IS(연결),계획,"448,991,370,559","254,387,270,825","194,604,099,734",,"26,416,400,797","15,928,806,122","10,487,594,675",2.34,"1,969,822,984",0,0,0,"1,969,822,984","12,457,417,659","-3,982,974,945","-4,533,821,128",0,0,"550,846,183",0,0,"8,474,442,715",,1.89,"1,869,622,732",0,"6,604,819,983",,,1.87,"847,228,026","5,612,676,542",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,E1,2024,3,상반기,1분기,IS(연결),실적,"817,524,225,083","352,655,078,201","464,869,146,882","349,498,591.40","31,102,298,724","4,080,725,444","27,021,573,280",3.31,"-2,065,926,029","1,067,141,802","-6,591,666,409","-15,198,578","3,473,797,156","24,955,647,251","-2,089,165,758","-4,102,274,553",0,0,"2,326,907,905",0,"-313,799,110","22,866,481,493","22,866,481,493",2.8,"508,925,201",0,"22,357,556,292","22,357,556,292",0,4.01,"2,638,525,229","6,740,799,782",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,E1,2024,4,상반기,2분기,IS(연결),계획,"410,968,651,165","222,256,235,930","188,712,415,234",,"24,264,549,274","14,022,428,174","10,242,121,099",2.49,"1,899,375,605",0,0,0,"1,899,375,605","12,141,496,704","-3,980,036,035","-4,530,882,218",0,0,"550,846,183",0,0,"8,161,460,670",,1.99,"1,784,354,652",0,"6,377,106,017",,,1.87,"711,917,278","5,480,938,797",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,E1,2024,4,상반기,2분기,IS(연결),실적,"857,083,989,022","316,953,753,809","540,130,235,213","396,937,730.90","42,466,546,350","9,759,589,945","32,706,956,405",3.82,"-17,208,294,907","-6,327,745,107","-8,128,411,945","-494,885,839","-2,257,252,016","15,498,661,498","-4,128,373,021","-4,128,373,021",0,0,0,0,0,"11,370,288,477","11,370,288,477",1.33,,0,"11,370,288,477","11,370,288,477",0,4.87,"2,584,137,517","6,712,510,538",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,E1,2024,5,상반기,2분기,IS(연결),계획,"472,525,579,950","214,038,180,215","258,487,399,734",,"24,558,525,652","13,071,600,179","11,486,925,472",2.43,"1,997,520,373",0,0,0,"1,997,520,373","13,484,445,845","-4,281,866,768","-4,832,712,951",0,0,"550,846,183",0,0,"9,202,579,078",,1.95,"2,033,425,877",0,"7,169,153,201",,,1.97,"746,450,726","5,823,008,233",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,E1,2024,5,상반기,2분기,IS(연결),실적,"758,012,914,235","294,528,444,616","463,484,469,619","339,918,764.00","49,775,879,799","16,843,246,129","32,932,633,670",4.34,"50,555,874,248","-5,422,802,387","2,761,268,480","-231,336,717","53,448,744,872","83,488,507,918","-4,080,314,839","-4,080,314,839",0,0,0,0,0,"79,408,193,079","79,408,193,079",10.48,0,0,"79,408,193,079","79,408,193,079",0,5.46,"1,952,664,840","6,032,979,679",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,E1,2024,6,상반기,2분기,IS(연결),계획,"456,491,497,827","203,709,798,092","252,781,699,734",,"25,227,941,189","19,186,831,807","6,041,109,381",1.32,"1,980,236,677",0,0,0,"1,980,236,677","8,021,346,058","-3,947,456,911","-4,498,303,094",0,0,"550,846,183",0,0,"4,073,889,148",,0.89,"796,724,355",0,"3,277,164,793",,,1.07,"887,612,377","5,635,433,004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,E1,2024,6,상반기,2분기,IS(연결),실적,"857,540,930,541","371,089,253,760","486,451,676,781","353,661,128.30","26,614,005,892","20,368,563,767","6,245,442,125",0.73,"12,780,566,281","-5,166,012,107","-882,696,804","12,523,421","18,816,751,771","19,026,008,406","747,442,412","-3,875,697,946",0,0,"1,611,709,300",0,"3,011,431,058","19,773,450,818","19,773,450,818",2.31,"387,193,663",0,"19,386,257,155","19,386,257,155",0,1.06,"2,019,259,681","5,894,957,627",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,E1,2024,7,하반기,3분기,IS(연결),계획,"456,333,906,688","200,112,276,954","256,221,629,734",,"25,658,131,670","10,842,117,172","14,816,014,498",3.25,"943,058,654",0,0,0,"943,058,654","15,759,073,153","-4,446,949,332","-4,997,795,515",0,0,"550,846,183",0,0,"11,312,123,821",,2.48,"2,552,872,095",0,"8,759,251,726",,,2.47,"750,512,048","6,004,324,817",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,E1,2024,7,하반기,3분기,IS(연결),실적,"804,187,760,504","271,318,766,486","532,868,994,018","385,423,056.60","13,928,944,959","12,135,057,738","1,793,887,221",0.22,"3,557,367,976","-2,078,842,878","2,975,300,662","-18,762,765","2,679,672,957","5,351,255,197","-3,848,955,187","-3,848,955,187",0,0,0,0,0,"1,502,300,010","1,502,300,010",0.19,"3,195,577,432",0,"-1,693,277,422","-1,693,277,422",0,0.32,"1,771,040,709","5,619,995,896",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,E1,2024,8,하반기,3분기,IS(연결),계획,"464,115,330,578","207,764,136,344","256,351,194,234",,"25,633,016,570","10,946,017,204","14,686,999,366",3.16,"948,878,487",0,0,0,"948,878,487","15,635,877,854","-4,411,214,594","-4,962,060,777",0,0,"550,846,183",0,0,"11,224,663,260",,2.42,"2,536,109,158",0,"8,688,554,102",,,2.46,"751,309,147","5,977,509,328",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,E1,2024,8,하반기,3분기,IS(연결),실적,"681,250,316,859","266,531,835,555","414,718,481,304","306,279,466.90","12,365,686,165","13,231,972,411","-866,286,246",-0.13,"30,360,367,039","5,274,893,714","9,428,177,382","41,172,717","15,616,123,226","29,494,080,793","-3,289,787,390","-3,289,787,390",0,0,0,0,0,"26,204,293,403","26,204,293,403",3.85,"491,844,960",0,"25,712,448,443","25,712,448,443",0,-0.15,"2,019,259,681","5,894,957,627",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,E1,2024,9,하반기,3분기,IS(연결),계획,"474,470,339,376","208,118,323,142","266,352,016,234",,"26,904,716,588","13,443,416,318","13,461,300,270",2.84,"-491,303,521",0,0,"-1,500,000,000","1,008,696,479","12,969,996,749","-4,094,914,967","-4,645,761,150",0,0,"550,846,183",0,0,"8,875,081,783",,1.87,"1,956,970,456",0,"6,918,111,327",,,2.32,"893,270,909","5,809,576,801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,E1,2024,9,하반기,3분기,IS(연결),실적,"781,691,308,866","252,658,701,146","529,032,607,720","394,919,450.90","31,676,072,243","19,905,342,775","11,770,729,468",1.51,"21,259,306,936","4,424,668,843","2,434,721,185","112,203,577","14,287,713,331","33,030,036,404","-6,510,889,992","-7,341,780,179",0,"75,438,404","2,102,479,490",0,"-1,347,027,707","26,519,146,412","26,519,146,412",3.39,"808,940,940",0,"25,710,205,472","25,710,205,472",0,2,"2,019,259,681","5,894,957,627",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,E1,2024,10,하반기,4분기,IS(연결),계획,"493,464,489,245","224,661,420,511","268,803,068,734",,"27,597,980,838","12,107,901,766","15,490,079,073",3.14,"974,265,566",0,0,0,"974,265,566","16,464,344,639","-4,176,819,894","-4,727,666,077",0,0,"550,846,183",0,0,"12,287,524,745",,2.49,"2,789,631,615",0,"9,497,893,130",,,2.69,"764,146,673","5,768,005,463",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,E1,2024,10,하반기,4분기,IS(연결),실적,"884,344,879,507","203,442,369,562","680,902,509,945","501,208,600.80","42,795,614,317","8,218,722,336","34,576,891,981",3.91,"-40,259,097,819","-912,727,079","-22,197,422,632","2,212,128,584","-19,361,076,692","-5,682,205,838","-5,228,226,603","-6,593,671,201",0,0,"1,365,444,598",0,0,"-10,910,432,441","-10,910,432,441",-1.23,"-1,522,028,029",0,"-9,388,404,412","-9,388,404,412",0,5.87,"2,019,259,681","5,894,957,627",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,E1,2024,11,하반기,4분기,IS(연결),계획,"511,390,980,482","238,998,098,248","272,392,882,234",,"29,310,279,250","11,216,562,353","18,093,716,898",3.54,"899,942,276",0,0,0,"899,942,276","18,993,659,174","-4,070,670,260","-4,621,516,443",0,0,"550,846,183",0,0,"14,922,988,914",,2.92,"3,430,751,060",0,"11,492,237,854",,,3.2,"754,376,935","5,658,530,530",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,E1,2024,11,하반기,4분기,IS(연결),실적,"739,676,450,064","271,239,125,960","468,437,324,104","335,340,421.20","33,653,717,907","15,077,261,188","18,576,456,719",2.51,"33,928,076,903","-9,133,006,350","5,454,260,106","-127,074,755","37,733,897,902","52,504,533,622","-4,661,706,443","-5,427,438,792","-34,267,651",0,"800,000,000",0,0,"47,842,827,179","47,842,827,179",6.47,"321,947,921",0,"47,520,879,258","47,520,879,258",0,2.35,"2,483,241,628","7,910,680,420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,E1,2024,12,하반기,4분기,IS(연결),계획,"549,825,522,404","276,889,331,170","272,936,191,234",,"25,124,591,478","39,897,104,797","-14,772,513,318",-2.69,"2,686,967,005",0,0,0,"2,686,967,005","-12,085,546,313","-3,974,667,878","-4,525,514,061",0,0,"550,846,183",0,0,"-16,060,214,191",,-2.92,"-4,022,136,159",0,"-12,038,078,031",,,-2.59,"929,418,861","5,709,600,468",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,E1,2024,12,하반기,4분기,IS(연결),실적,"826,275,706,674","270,834,178,580","555,441,528,094","388,406,012.80","11,606,696,550","56,200,008,345","-44,593,311,796",-5.4,"-31,378,157,937","-9,831,289,237","-13,975,592,239","-627,050,401","-6,944,226,060","-75,971,469,733","-4,565,038,190","-11,777,529,617","34,267,651","-75,438,404","-2,877,775,415",0,"10,131,437,595","-80,536,507,923","-80,536,507,923",-9.75,"40,819,860,092",0,"-121,356,368,015","-121,356,368,015",0,-3.13,"2,474,009,777","14,251,539,394",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,I&D,2022,1,상반기,1분기,IS(연결),계획,"266,172,032,208","1,384,987,175","264,787,045,033",,"18,937,841,072","17,040,241,528","1,897,599,544",0.71,,,,,,"1,897,599,544","-2,958,186,635","-2,628,076,711",0,0,,0,"-330,109,924","-1,060,587,091",,-0.4,"-1,239,027,216",,"178,440,125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,I&D,2022,1,상반기,1분기,IS(연결),실적,"297,659,179,090","6,387,976,181","291,271,202,909","243,943,688.00","24,673,025,547","17,854,575,948","6,818,449,599",2.29,"-184,382,606","-185,110,952","-19,171,025","19,899,371",0,"6,634,066,993","-3,308,468,528","-2,390,677,639","2,274,589","68,561,248",0,"-146,291,299","-842,335,427","3,325,598,465","3,325,598,465",1.12,"1,404,086,507",0,"1,921,511,958","1,904,252,543","17,259,415",2.83,"18,156,604","2,408,834,243",,0,"9,001.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,I&D,2022,2,상반기,1분기,IS(연결),계획,"257,148,769,548","1,484,987,175","255,663,782,373",,"18,682,832,643","16,562,054,909","2,120,777,733",0.82,,,,,,"2,120,777,733","-2,922,209,525","-2,593,189,712",0,0,,0,"-329,019,813","-801,431,792",,-0.31,"-1,234,980,271",,"433,548,479",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,I&D,2022,2,상반기,1분기,IS(연결),실적,"295,179,176,096","8,783,183,291","286,395,992,805","239,031,410.00","25,703,727,622","18,424,211,590","7,279,516,032",2.47,"-88,979,299","8,079,720","-110,071,631","13,012,612",0,"7,190,536,733","-3,021,872,642","-2,202,645,085","-22,971,211","51,194,259",0,"-174,598,442","-672,852,163","4,168,664,091","4,168,664,093",1.41,"958,208,540",0,"3,210,455,551","3,214,463,819","-4,008,266",3.28,"19,918,916","2,222,564,001",,0,"9,001.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,I&D,2022,3,상반기,1분기,IS(연결),계획,"289,604,083,402","1,384,987,175","288,219,096,227",,"21,689,126,171","17,877,377,344","3,811,748,827",1.32,,,,,,"3,811,748,827","-3,015,693,841","-2,684,887,675",0,0,,0,"-330,806,166","796,054,986",,0.27,"-679,623,119",,"1,475,678,104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,I&D,2022,3,상반기,1분기,IS(연결),실적,"355,300,233,160","10,598,688,024","344,701,545,136","282,507,902.00","30,381,851,703","21,863,672,870","8,518,178,833",2.4,"-15,826,095","-10,940,967","-9,326,595","4,441,467",0,"8,502,352,738","-5,572,045,279","-2,629,142,074","-4,607,328","-193,257,458",0,"-221,337,759","-2,523,700,660","2,930,307,459","2,930,307,459",0.82,"264,138,372",0,"2,666,169,087","2,630,017,286","36,151,801",3.22,"18,889,449","2,648,031,523",,0,"9,001.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,I&D,2022,4,상반기,2분기,IS(연결),계획,"281,769,394,171","1,384,987,175","280,384,406,996",,"21,285,360,979","16,882,446,516","4,402,914,463",1.56,,,,,,"4,402,914,463","-3,019,905,177","-2,689,176,900",0,0,,0,"-330,728,277","1,383,009,286",,0.49,"-316,209,668",,"1,699,218,954",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,I&D,2022,4,상반기,2분기,IS(연결),실적,"339,416,223,235","7,429,159,447","331,987,063,788","269,344,499.00","34,051,470,379","19,368,760,481","14,682,709,898",4.33,"-543,630,969","318,157,568","-863,372,661","1,584,123",1,"14,139,078,929","-3,780,417,322","-2,537,682,638","10,852,854","-100,276,539",0,"-275,233,655","-878,077,344","10,358,661,607","10,358,661,608",3.05,"1,077,289,746",0,"9,281,371,861","9,238,431,563","42,940,299",5.74,"19,426,676","2,557,109,314",,0,"9,001.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,I&D,2022,5,상반기,2분기,IS(연결),계획,"285,787,155,648","1,384,987,175","284,402,168,473",,"21,809,054,855","17,187,499,558","4,621,555,297",1.62,,,,,,"4,621,555,297","-3,018,325,065","-2,686,679,923",0,0,,0,"-331,645,141","1,603,230,232",,0.56,"-547,319,592",,"2,150,549,824",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,I&D,2022,5,상반기,2분기,IS(연결),실적,"350,919,321,539","8,198,797,811","342,720,523,728","269,824,198.00","31,481,798,384","20,791,684,576","10,690,113,808",3.05,"492,676,205","-78,155,653","569,192,414","1,641,444","-2,000","11,182,790,013","-2,783,248,136","-2,994,544,580","-1,472,433","1,464,425,930",0,"-330,915,596","-920,741,457","8,399,541,877","8,399,541,877",2.39,"1,751,564,119",0,"6,647,977,758","6,619,726,080","28,251,678",3.54,"23,480,183","3,018,024,763",,0,"9,001.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,I&D,2022,6,상반기,2분기,IS(연결),계획,"291,378,056,669","1,384,987,175","289,993,069,494",,"22,692,103,067","19,185,013,583","3,507,089,484",1.2,,,,,,"3,507,089,484","-2,989,616,582","-2,658,026,888",0,0,,0,"-331,589,694","517,472,902",,0.18,"-276,506,104",,"793,979,006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,I&D,2022,6,상반기,2분기,IS(연결),실적,"348,600,376,388","9,700,754,414","338,899,621,974","265,559,303.00","-3,485,272,501","23,615,745,237","-27,101,017,738",-7.77,"233,822,023","400,967,272","-199,309,692","32,164,443",0,"-26,867,195,715","-5,334,046,243","-3,164,166,401","-92,674,886","344,330,693",0,"-390,332,369","-2,031,203,280","-32,201,241,958","-32,201,241,958",-9.24,"-2,022,832,012",0,"-30,178,409,946","-30,199,603,118","21,193,172",-8.44,"46,427,586","3,210,593,987",,0,"9,001.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,I&D,2022,7,하반기,3분기,IS(연결),계획,"291,826,603,217","1,384,987,175","290,441,616,042",,"23,654,087,961","17,057,268,141","6,596,819,821",2.26,,,,,,"6,596,819,821","-2,985,602,627","-2,653,313,910",0,0,,0,"-332,288,718","3,611,217,193",,1.24,"187,428,796",,"3,423,788,397",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,I&D,2022,7,하반기,3분기,IS(연결),실적,"321,129,196,951","6,652,044,918","314,477,152,033","238,907,616.00","21,557,419,707","21,229,967,895","327,451,812",0.1,"136,215,782","-54,595,059","205,617,329","-14,806,489",1,"463,667,594","-5,455,174,781","-3,498,930,229","26,826,179","-504,767,521",0,"-389,277,789","-1,089,025,421","-4,991,507,187","-4,991,507,188",-1.55,"-274,477,638",0,"-4,717,029,549","-4,756,915,372","39,885,822",0.09,"72,581,373","3,571,511,601",,0,"9,001.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,I&D,2022,8,하반기,3분기,IS(연결),계획,"263,650,482,096","1,384,987,175","262,265,494,921",,"21,361,353,588","17,043,574,278","4,317,779,310",1.64,,,,,,"4,317,779,310","-2,990,149,096","-2,658,675,903",0,0,,0,"-331,473,193","1,327,630,214",,0.5,"-276,528,946",,"1,604,159,160",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,I&D,2022,8,하반기,3분기,IS(연결),실적,"317,375,831,279","7,774,346,083","309,601,485,196","232,489,904.00","15,187,336,183","21,601,349,869","-6,414,013,686",-2.02,"-302,539,947","367,215,724","-671,818,475","2,062,804",0,"-6,716,553,633","-5,323,610,488","-3,793,210,951","-10,984,820","31,226,838",0,"-440,559,040","-1,110,082,515","-12,040,164,121","-12,040,164,121",-3.79,"2,846,918,252",0,"-14,887,082,373","-14,927,043,600","39,961,227",-1.68,"30,874,055","3,824,085,006",,0,"9,001.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,I&D,2022,9,하반기,3분기,IS(연결),계획,"295,394,218,351","2,234,987,175","293,159,231,176",,"23,620,790,576","17,459,590,230","6,161,200,346",2.09,,,,,,"6,161,200,346","-2,927,935,660","-2,596,486,077",0,0,,0,"-331,449,582","3,233,264,686",,1.09,"267,359,364",,"2,965,905,322",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,I&D,2022,9,하반기,3분기,IS(연결),실적,"348,628,015,860","7,730,237,422","340,897,778,438","244,586,110.00","44,977,179,225","24,986,624,506","19,990,554,719",5.73,"-340,452,931","427,816,190","-768,839,127","715,821","-145,815","19,650,101,788","-7,602,589,872","-3,968,449,125","-9,805,954","13,774,946",0,"-535,250,491","-3,102,859,248","12,047,511,916","12,047,511,916",3.46,"-677,282,429",0,"12,724,794,345","12,675,694,451","49,099,893",5,"33,047,161","4,001,496,286",,0,"9,001.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,
