그룹,4개사,11개사,N,회사,year,month,반기,분기,계정,항목,매출액_합계,국내_매출액,해외_매출액,해외_매출액_Million_USD,매출총이익,판매관리비,영업이익,영업이익률,기타영업손익_합계,기타영업손익_환관련실현손익,기타영업손익_환관련평가손익,기타영업손익_자산처분손익,기타영업손익_기타,조정영업이익,영업외손익_합계,영업외손익_순지급이자,영업외손익_환관련실현손익,영업외손익_환관련평가손익,영업외손익_지분법손익,영업외손익_자산처분손익,영업외손익_기타,세전이익,검증,세전이익률,법인세,중단사업손익,당기순이익,영업이익_이자보상배율,수입이자,지급이자,EBITDA,환율(원/달러),동가(달러/톤),금리,유동자산_합계,유동자산_현/예금,유동자산_재고자산,유동자산_매출채권,유동자산_   (미청구공사),유동자산_기타유동자산,비유동자산_합계,비유동자산_투자자산,비유동자산_유형자산,비유동자산_무형자산,비유동자산_기타비유동자산,자산_합계,부채_합계,부채_매입채무,부채_차입금,부채_기타부채,자기자본_합계,자기자본_자본금,자기자본_자본잉여금,자기자본_기타자본구성요소,자기자본_기타포괄손익누계액,자기자본_이익잉여금,관리지표_부채비율(%),관리지표_운전자산회전일,관리지표_재고회전일,관리지표_차입금비율(%),관리지표_채권회전일,차입금구분기표_Usance,차입금구분기표_CP,차입금구분기표_기타장기차입,차입금구분기표_차입금소계
Y,N,Y,N,네트웍스,2024,1,상반기,1분기,IS(별도),실적,"14,167,085,819","14,167,085,819",0,0,"9,391,894,764","8,634,002,746","757,892,018",5.35,0,0,0,0,0,"757,892,018","-5,189,417,400","-1,653,629,226",0,"-420,657,190","2,159,130,221","1,378,321","-5,275,639,526","-4,431,525,382","-4,431,525,382",-31.28,0,0,"-4,431,525,382",0.43,"109,324,555","1,762,953,781","1,448,928,466","1,201.67","4,462.75",2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,네트웍스,2024,2,상반기,1분기,IS(별도),계획,"17,535,292,517","17,535,292,517",0,,"11,443,863,658","11,343,835,393","100,028,265",0.57,0,0,0,0,0,"100,028,265","2,041,972,506","-1,707,508,705",0,0,"3,789,480,278",0,"-39,999,067","2,142,000,771",,12.22,"518,364,187",0,"1,623,636,584",0.06,"105,322,027","1,812,830,732","878,383,565",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,네트웍스,2024,2,상반기,1분기,IS(별도),실적,"16,107,559,625","16,107,559,625",0,0,"9,570,075,644","8,248,358,841","1,321,716,803",8.21,0,0,0,0,0,"1,321,716,803","3,465,324,353","-1,550,391,937",0,"-24,760,530","5,142,097,340","-99,353,950","-2,266,570","4,787,041,156","4,787,041,156",29.72,0,0,"4,787,041,156",0.8,"94,846,101","1,645,238,038","2,008,384,633",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,네트웍스,2024,3,상반기,1분기,IS(별도),계획,"21,096,941,195","21,096,941,195",0,,"10,099,512,317","11,265,018,416","-1,165,506,099",-5.52,0,0,0,0,0,"-1,165,506,099","2,245,464,662","-1,808,347,172",0,0,"4,093,811,831",0,"-39,999,997","1,079,958,563",,5.12,"261,349,972",0,"818,608,591",-0.61,"114,282,158","1,922,629,330","-377,837,812",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,네트웍스,2024,3,상반기,1분기,IS(별도),실적,"20,229,306,724","20,229,306,724",0,0,"8,471,947,225","9,590,003,447","-1,118,056,222",-5.53,0,0,0,0,0,"-1,118,056,222","-12,714,692,950","-2,105,931,364",0,"18,309,184","373,274,781,036","19,216,140","-383,921,067,946","-13,832,749,172","-13,832,749,172",-68.38,0,0,"-13,832,749,172",-0.51,"104,866,316","2,210,797,680","-344,666,495","1,188.21","4,947.55",1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,네트웍스,2024,4,상반기,2분기,IS(별도),계획,"21,655,843,650","21,655,843,650",0,,"12,743,642,888","12,020,546,619","723,096,269",3.34,0,0,0,0,0,"723,096,269","1,636,453,863","-1,795,895,439",0,0,"3,477,849,179",0,"-45,499,877","2,359,550,132",,10.9,"571,011,132",0,"1,788,539,000",0.38,"110,281,047","1,906,176,486","1,511,595,223",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,네트웍스,2024,4,상반기,2분기,IS(별도),실적,"19,114,249,849","19,114,249,849",0,0,"10,955,488,993","9,608,036,706","1,347,452,287",7.05,0,0,0,0,0,"1,347,452,287","-714,302,927","-1,606,015,990",0,"-337,556,787","1,537,240,701","2,121,000","-310,091,851","633,149,360","633,149,360",3.31,0,0,"633,149,360",0.79,"104,825,421","1,710,841,411","2,032,070,394","1,147.51","4,851.12",1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,네트웍스,2024,5,상반기,2분기,IS(별도),계획,"23,505,339,470","23,505,339,470",0,,"13,794,211,655","10,929,025,902","2,865,185,753",12.19,0,0,0,0,0,"2,865,185,753","1,812,254,783","-1,854,051,503",0,0,"3,766,306,158",0,"-99,999,872","4,677,440,536",,19.9,"1,131,940,610",0,"3,545,499,926",1.46,"113,187,313","1,967,238,816","3,654,455,036",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,네트웍스,2024,5,상반기,2분기,IS(별도),실적,"20,826,235,104","20,826,235,104",0,0,"11,125,740,187","8,993,113,526","2,132,626,661",10.24,0,0,0,0,0,"2,132,626,661","728,758,980","-1,719,651,191",0,"745,268","2,129,048,583","383,347","318,232,973","2,861,385,641","2,861,385,641",13.74,0,0,"2,861,385,641",1.17,"109,041,591","1,828,692,782","2,844,276,123","1,171.51","4,708.35",1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,네트웍스,2024,6,상반기,2분기,IS(별도),계획,"24,190,454,928","24,190,454,928",0,,"13,132,452,532","11,831,255,485","1,301,197,047",5.38,0,0,0,0,0,"1,301,197,047","2,629,037,698","-1,800,253,921",0,0,"3,689,290,790",0,"740,000,829","3,930,234,745",,16.25,"951,116,808",0,"2,979,117,937",0.68,"109,179,520","1,909,433,441","2,090,398,750",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,네트웍스,2024,6,상반기,2분기,IS(별도),실적,"17,328,209,476","17,328,209,476",0,0,"9,878,885,088","9,116,839,751","762,045,337",4.4,0,0,0,0,0,"762,045,337","432,768,417","-1,642,291,983",0,"-67,973,484","2,479,892,468","2,874,986","-339,733,570","1,194,813,754","1,194,813,754",6.9,0,0,"1,194,813,754",0.44,"106,255,085","1,748,547,068","1,487,135,021","1,170.50","4,630.64",1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,네트웍스,2024,7,하반기,3분기,IS(별도),계획,"17,677,018,819","17,677,018,819",0,,"10,755,482,414","10,024,332,608","731,149,806",4.14,0,0,0,0,0,"731,149,806","1,249,928,408","-2,172,211,992",0,0,"3,482,140,195",0,"-59,999,795","1,981,078,214",,11.21,"479,420,928",0,"1,501,657,286",0.32,"112,149,552","2,284,361,544","1,545,846,422",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,네트웍스,2024,7,하반기,3분기,IS(별도),실적,"15,074,827,759","15,074,827,759",0,0,"9,418,331,418","8,438,984,631","979,346,787",6.5,0,0,0,0,0,"979,346,787","1,742,341,093","-1,875,772,951",0,"2,517,864","3,469,193,728",0,"146,402,452","2,721,687,880","2,721,687,880",18.05,0,0,"2,721,687,880",0.49,"116,682,027","1,992,454,978","1,723,033,695","1,144.09","4,855.79",1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,네트웍스,2024,8,하반기,3분기,IS(별도),계획,"15,960,132,165","15,960,132,165",0,,"9,584,552,213","9,033,959,123","550,593,090",3.45,0,0,0,0,0,"550,593,090","635,057,832","-2,935,431,669",0,0,"3,610,489,594",0,"-40,000,093","1,185,650,922",,7.43,"286,927,523",0,"898,723,399",0.18,"111,490,972","3,046,922,641","1,371,374,035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,네트웍스,2024,8,하반기,3분기,IS(별도),실적,"18,207,453,842","18,207,453,842",0,0,"13,113,797,179","12,275,064,182","838,732,997",4.61,0,0,0,0,0,"838,732,997","-2,694,583,517","-2,395,082,138",0,"255,601,368","-104,460,216","22,782,994","-473,425,525","-1,855,850,520","-1,855,850,520",-10.19,0,0,"-1,855,850,520",0.33,"128,464,635","2,523,546,773","1,585,262,014","1,111.68","4,758.20",1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,네트웍스,2024,9,하반기,3분기,IS(별도),계획,"21,790,838,635","21,790,838,635",0,,"11,039,119,023","12,692,157,622","-1,653,038,599",-7.59,0,0,0,0,0,"-1,653,038,599","1,082,521,954","-2,846,904,031",0,0,"3,969,426,247",0,"-40,000,262","-570,516,645",,-2.62,"-138,065,028",0,"-432,451,617",-0.56,"107,627,890","2,954,531,921","-821,627,983",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,네트웍스,2024,9,하반기,3분기,IS(별도),실적,"14,598,693,477","14,598,693,477",0,0,"5,791,048,827","8,237,613,440","-2,446,564,613",-16.76,0,0,0,0,0,"-2,446,564,613","-9,462,873,188","-2,279,600,744",0,"19,018,566","-4,855,999,679","579,985","-2,346,871,316","-11,909,437,801","-11,909,437,801",-81.58,0,0,"-11,909,437,801",-0.99,"188,191,969","2,467,792,713","-1,698,618,544","1,107.49","4,707.18",1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,네트웍스,2024,10,하반기,4분기,IS(별도),계획,"23,305,220,549","23,305,220,549",0,,"13,339,149,360","11,668,784,161","1,670,365,199",7.17,0,0,0,0,0,"1,670,365,199","1,969,676,041","-2,937,668,635",0,0,"4,300,945,523",0,"606,399,153","3,640,041,240",,15.62,"880,889,980",0,"2,759,151,260",0.55,"110,656,974","3,048,325,609","2,502,545,148",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,네트웍스,2024,10,하반기,4분기,IS(별도),실적,"18,178,723,929","18,178,723,929",0,0,"10,113,006,304","9,195,540,336","917,465,968",5.05,0,0,0,0,0,"917,465,968","-764,203,477","-2,430,951,811",0,"-378,982,966","2,497,951,965","4,863,682","-457,084,347","153,262,491","153,262,491",0.84,0,0,"153,262,491",0.36,"138,101,603","2,569,053,414","1,664,319,079","1,125.28","4,732.14",1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,네트웍스,2024,11,하반기,4분기,IS(별도),계획,"24,140,754,453","24,140,754,453",0,,"14,424,664,229","12,352,767,357","2,071,896,872",8.58,0,0,0,0,0,"2,071,896,872","3,646,863,517","-2,847,362,537",0,0,"4,884,227,150",0,"1,609,998,904","5,718,760,389",,23.69,"1,383,940,014",0,"4,334,820,375",0.7,"106,790,572","2,954,153,109","2,901,991,567",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,네트웍스,2024,11,하반기,4분기,IS(별도),실적,"17,574,384,211","17,574,384,211",0,0,"9,810,105,537","8,629,862,765","1,180,242,772",6.72,0,0,0,0,0,"1,180,242,772","-1,453,346,401","-2,387,830,546",0,"7,154,620","1,265,062,502",0,"-337,732,977","-273,103,629","-273,103,629",-1.55,0,0,"-273,103,629",0.47,"121,057,586","2,508,888,132","1,927,173,611","1,161.64","5,443.25",2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,네트웍스,2024,12,하반기,4분기,IS(별도),계획,"23,964,076,014","23,964,076,014",0,,"12,630,740,584","11,049,500,793","1,581,239,791",6.6,0,0,0,0,0,"1,581,239,791","-2,608,274,608","-2,936,495,536",0,0,"3,841,314,264",0,"-3,513,093,336","-1,027,034,817",,-4.29,"-248,542,426",0,"-778,492,391",0.52,"109,044,863","3,045,540,399","2,412,838,157",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,네트웍스,2024,12,하반기,4분기,IS(별도),실적,"15,693,849,010","15,693,849,010",0,0,"9,227,620,746","11,551,257,022","-2,323,636,276",-14.81,0,0,0,0,0,"-2,323,636,276","-27,162,389,208","-2,363,738,127",0,"-107,368,002","-16,225,462,184","13,222,965","-8,479,043,860","-29,486,025,484","-29,486,025,484",-187.88,0,0,"-29,486,025,484",-0.89,"233,671,103","2,597,409,230","-1,573,569,976","2,760,966,572.00","-34,574,380,867.00",2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,메탈,2022,1,상반기,1분기,IS(별도),계획,"30,628,959,569","17,645,784,959","12,983,174,610","11,289,717.10","1,437,875,342","1,260,088,194","177,787,148",0.58,"87,413,474",,,,"87,413,474","265,200,622","45,000,000","45,000,000",,,,,,"310,200,622",,1.01,"44,244,137",,"265,956,486",35.56,"50,000,000","5,000,000","595,715,107","1,150.00","9,100.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,메탈,2022,1,상반기,1분기,IS(별도),실적,"36,080,956,567","22,280,210,778","13,800,745,789","11,558,316.80","2,511,973,740","1,593,797,210","918,176,530",2.54,"270,808,473","3,642,422","203,101,240",,"64,064,811","1,188,985,003","82,914,726","87,725,501",,,,,"-4,810,775","1,271,899,729","1,271,899,729",3.53,"-617,736,280",,"1,889,636,009",,"87,725,501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,메탈,2022,2,상반기,1분기,IS(별도),계획,"30,544,055,765","16,699,251,303","13,844,804,462","12,038,960.40","1,345,808,007","1,334,979,472","10,828,534",0.04,"72,748,559",,,,"72,748,559","83,577,094","45,000,000","45,000,000",,,,,,"128,577,094",,0.42,"12,857,709",,"115,719,384",2.17,"50,000,000","5,000,000","413,902,042","1,150.00","9,100.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,메탈,2022,2,상반기,1분기,IS(별도),실적,"41,360,735,763","24,589,840,196","16,770,895,567","14,001,974.00","1,922,826,291","1,886,987,595","35,838,696",0.09,"501,145,337","-47,904,175","208,036,675","2,191,200","338,821,637","536,984,033","62,027,501","66,635,724",,,,,"-4,608,223","599,011,534","599,011,534",1.45,0,,"599,011,534",,"66,635,724",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,메탈,2022,3,상반기,1분기,IS(별도),계획,"36,311,631,353","21,204,941,940","15,106,689,413","13,136,251.70","2,019,185,770","1,410,162,067","609,023,703",1.68,"94,355,909",,,,"94,355,909","703,379,612","45,000,000","45,000,000",,,,,,"748,379,612",,2.06,"140,643,515",,"607,736,097",121.8,"50,000,000","5,000,000","1,035,141,001","1,150.00","9,100.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,메탈,2022,3,상반기,1분기,IS(별도),실적,"40,342,520,901","26,023,473,821","14,319,047,080","11,694,938.50","1,584,289,446","1,902,333,946","-318,044,500",-0.79,"130,489,049","-169,788,906","87,652,059","-3,101,000","215,726,896","-187,555,451","79,247,298","83,655,835",,,,,"-4,408,537","-108,308,153","-108,308,153",-0.27,"97,313,467",,"-205,621,620","-1,100.01","83,944,965","289,130",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,메탈,2022,4,상반기,2분기,IS(별도),계획,"39,285,910,470","20,243,069,706","19,042,840,763","16,558,992.00","1,875,317,601","1,604,818,360","270,499,241",0.69,"100,774,059",,,,"100,774,059","371,273,300","45,000,000","45,000,000",,,,,,"416,273,300",,1.06,"67,580,126",,"348,693,174",54.1,"50,000,000","5,000,000","702,003,863","1,150.00","9,100.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,메탈,2022,4,상반기,2분기,IS(별도),실적,"42,981,865,205","27,240,254,458","15,741,610,747","12,765,642.30","4,182,426,023","1,507,449,997","2,674,976,026",6.22,"349,923,312","-81,634,707","317,224,895","1,000","114,332,124","3,024,899,338","16,860,105","21,126,076",,,,,"-4,265,971","3,041,759,443","3,041,759,443",7.08,0,,"3,041,759,443","7,531.33","21,481,256","355,180",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,메탈,2022,5,상반기,2분기,IS(별도),계획,"39,468,636,483","20,766,249,429","18,702,387,054","16,262,945.30","1,655,701,526","1,436,545,574","219,155,952",0.56,"90,889,694",,,,"90,889,694","310,045,646","45,000,000","45,000,000",,,,,,"355,045,646",,0.9,"32,110,042",,"322,935,604",43.83,"50,000,000","5,000,000","640,493,630","1,150.00","9,100.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,메탈,2022,5,상반기,2분기,IS(별도),실적,"42,419,053,735","24,730,748,462","17,688,305,273","13,959,232.50","4,924,007,379","1,979,444,801","2,944,562,578",6.94,"863,878,511","161,866,692","567,551,526",0,"134,460,293","3,808,441,089","49,110,484","53,573,504",,,,,"-4,463,020","3,857,551,573","3,857,551,573",9.09,0,,"3,857,551,573",,"53,573,504",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,메탈,2022,6,상반기,2분기,IS(별도),계획,"42,691,825,429","23,856,741,244","18,835,084,185","16,378,334.10","2,553,738,030","1,393,961,040","1,159,776,991",2.72,"84,422,784",,,,"84,422,784","1,244,199,775","45,000,000","45,000,000",,,,,,"1,289,199,775",,3.02,"259,623,950",,"1,029,575,824",231.96,"50,000,000","5,000,000","1,602,945,221","1,150.00","9,100.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,메탈,2022,6,상반기,2분기,IS(별도),실적,"44,286,334,541","29,262,916,296","15,023,418,245","11,728,383.60","3,373,508,661","1,560,425,737","1,813,082,924",4.09,"298,580,123","626,940,045","-465,072,492","-2,000","136,714,570","2,111,663,047","62,920,128","67,914,701",,,,,"-4,994,573","2,174,583,175","2,174,583,175",4.91,"1,915,619,526","-4,680,000","258,963,649",,"67,914,701",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,메탈,2022,7,하반기,3분기,IS(별도),계획,"42,946,209,203","26,511,336,023","16,434,873,179","14,291,194.10","1,983,582,741","1,251,176,367","732,406,374",1.71,"89,615,724",,,,"89,615,724","822,022,098","45,000,000","45,000,000",,,,,,"867,022,098",,2.02,"122,744,862",,"744,277,237",146.48,"50,000,000","5,000,000","1,180,511,735","1,150.00","9,100.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,메탈,2022,7,하반기,3분기,IS(별도),실적,"41,112,908,945","24,628,984,448","16,483,924,497","12,581,192.20","5,578,499,168","1,805,957,160","3,772,542,008",9.18,"65,413,950","841,106,611","-865,839,007","-16,000","90,162,346","3,837,955,958","65,657,530","69,890,947",,,,,"-4,233,417","3,903,613,488","3,903,613,488",9.49,0,0,"3,903,613,488",,"69,890,947",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,메탈,2022,8,하반기,3분기,IS(별도),계획,"34,656,897,055","21,234,791,876","13,422,105,180","11,671,395.80","1,333,813,628","1,177,431,053","156,382,575",0.45,"98,091,914",,,,"98,091,914","254,474,490","45,000,000","45,000,000",,,,,,"299,474,490",,0.86,"41,884,388",,"257,590,102",31.28,"50,000,000","5,000,000","610,272,925","1,150.00","9,100.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,메탈,2022,8,하반기,3분기,IS(별도),실적,"36,012,726,411","21,173,448,359","14,839,278,052","11,130,727.30","992,791,448","1,697,199,571","-704,408,123",-1.96,"-801,981,172","201,163,682","-1,111,970,062",0,"108,825,208","-1,506,389,295","108,749,712","112,786,721",,,,,"-4,037,009","-1,397,639,583","-1,397,639,583",-3.88,"-1,152,474",0,"-1,396,487,109",,"112,786,721",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,메탈,2022,9,하반기,3분기,IS(별도),계획,"36,517,418,812","22,185,110,042","14,332,308,771","12,462,877.20","1,624,582,740","1,207,097,749","417,484,991",1.14,"121,897,144",,,,"121,897,144","539,382,135","45,000,000","45,000,000",,,,,,"584,382,135",,1.6,"104,564,070",,"479,818,065",83.5,"50,000,000","5,000,000","917,941,664","1,150.00","9,100.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,메탈,2022,9,하반기,3분기,IS(별도),실적,"45,648,236,407","21,965,700,773","23,682,535,634","17,491,690.70","3,599,072,383","1,666,197,485","1,932,874,898",4.23,"-1,978,048,630","703,145,104","-2,805,100,593",0,"123,906,859","-45,173,732","100,650,524","69,638,765",,,,"39,613,740","-8,601,981","55,476,792","55,476,792",0.12,"400,721,513",0,"-345,244,721",,"69,638,765",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,메탈,2022,10,하반기,4분기,IS(별도),계획,"37,811,012,864","24,338,724,896","13,472,287,968","11,715,033.00","1,704,105,468","1,216,589,780","487,515,688",1.29,"145,744,694",,,,"145,744,694","633,260,382","45,000,000","45,000,000",,,,,,"678,260,382",,1.79,"191,217,284",,"487,043,098",97.5,"50,000,000","5,000,000","1,011,191,911","1,150.00","9,100.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,메탈,2022,10,하반기,4분기,IS(별도),실적,"44,410,497,231","23,495,020,797","20,915,476,434","14,948,300.40","2,907,163,495","1,666,811,248","1,240,352,247",2.79,"505,194,381","-284,613,277","633,425,796",0,"156,381,862","1,745,546,628","131,113,585","60,718,800",,,,"66,427,293","3,967,492","1,876,660,213","1,876,660,213",4.23,0,0,"1,876,660,213","2,530.98","61,208,868","490,068",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,메탈,2022,11,하반기,4분기,IS(별도),계획,"36,559,433,236","22,276,884,402","14,282,548,833","12,419,607.70","1,740,368,475","1,194,738,091","545,630,384",1.49,"153,000,000",,,,"153,000,000","698,630,384","45,000,000","45,000,000",,,,,,"743,630,384",,2.03,"205,598,684",,"538,031,699",109.13,"50,000,000","5,000,000","1,075,651,925","1,150.00","9,100.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,메탈,2022,11,하반기,4분기,IS(별도),실적,"48,045,414,891","25,759,407,658","22,286,007,233","16,453,032.10","2,755,152,943","1,770,253,458","984,899,485",2.05,"1,282,198,566","-610,220,557","1,766,280,119",0,"126,139,004","2,267,098,051","108,284,318","55,341,510",,,,"59,235,594","-6,292,786","2,375,382,369","2,375,382,369",4.94,0,0,"2,375,382,369","1,204.51","56,159,186","817,676",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,메탈,2022,12,하반기,4분기,IS(별도),계획,"34,614,005,835","22,769,237,974","11,844,767,861","10,299,798.10","1,897,050,879","1,121,075,661","775,975,218",2.24,"149,268,294",,,,"149,268,294","925,243,512","45,000,000","45,000,000",,,,,,"970,243,512",,2.8,"233,453,573",,"736,789,940",155.2,"50,000,000","5,000,000","1,315,041,903","1,150.00","9,100.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,메탈,2022,12,하반기,4분기,IS(별도),실적,"35,718,924,861","19,405,667,100","16,313,257,761","12,578,634.00","1,816,868,975","2,212,035,655","-395,166,680",-1.11,"1,231,606,744","-604,156,463","1,655,854,418","-12,907,006","192,815,795","836,440,064","92,269,364","56,934,239",,,,"38,581,884","-3,246,759","928,709,428","928,709,428",2.6,"1,539,704,939",0,"-610,995,511",-63.62,"63,145,572","6,211,333",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,메탈,2023,1,상반기,1분기,IS(별도),계획,"45,277,629,663","30,738,966,673","14,538,662,989",,"2,763,358,061","1,787,750,103","975,607,957",2.15,"88,195,560",0,0,0,"88,195,560","1,063,803,517","46,250,000","46,250,000",0,0,0,0,0,"1,110,053,517",,2.45,"198,211,774",0,"911,841,744",,0,0,"1,481,048,684",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,메탈,2023,1,상반기,1분기,IS(별도),실적,"42,999,493,216","19,121,592,951","23,877,900,265","19,144,438.00","1,244,311,234","1,354,963,095","-110,651,861",-0.26,"-62,647,342","23,067,273","-203,363,155",,"117,648,540","-173,299,203","71,445,368","74,921,886",,,,,"-3,476,518","-101,853,835","-101,853,835",-0.24,,,"-101,853,835",-53.39,"76,994,522","2,072,636",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,메탈,2023,2,상반기,1분기,IS(별도),계획,"42,030,422,177","29,615,030,538","12,415,391,639",,"2,568,610,532","1,821,896,390","746,714,142",1.78,"102,426,600",0,0,0,"102,426,600","849,140,742","46,250,000","46,250,000",0,0,0,0,0,"895,390,742",,2.13,"150,985,963",0,"744,404,779",,0,0,"1,265,478,681",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,메탈,2023,2,상반기,1분기,IS(별도),실적,"47,103,376,736","21,307,359,722","25,796,017,014","20,310,619.40","3,195,413,296","1,413,639,731","1,781,773,565",3.78,"-752,093,382","-435,992,769","-504,049,526","-24,243,346","212,192,259","1,029,680,183","103,298,706","99,203,121",,,,,"4,095,585","1,132,978,889","1,132,978,889",2.41,,,"1,132,978,889","42,562.01","99,244,984","41,863",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,메탈,2023,3,상반기,1분기,IS(별도),계획,"43,730,752,593","31,628,700,204","12,102,052,389",,"2,720,264,016","1,892,403,958","827,860,058",1.89,"104,442,000",0,0,0,"104,442,000","932,302,058","46,250,000","46,250,000",0,0,0,0,0,"978,552,058",,2.24,"191,281,453",0,"787,270,605",,0,0,"1,350,615,952",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,메탈,2023,3,상반기,1분기,IS(별도),실적,"49,199,364,995","23,411,548,142","25,787,816,853","19,703,705.00","5,201,001,911","1,680,584,218","3,520,417,693",7.16,"408,097,021","42,658,126","216,173,728",0,"149,265,167","3,928,514,714","87,536,792","62,209,920",,,,"13,233,116","12,093,756","4,016,051,506","4,016,051,506",8.16,"1,555,555,597",,"2,460,495,909",228.37,"77,625,122","15,415,202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,메탈,2023,4,상반기,2분기,IS(별도),계획,"49,315,022,078","35,005,496,582","14,309,525,497",,"3,327,121,573","1,917,146,711","1,409,974,863",2.86,"97,452,600",0,0,0,"97,452,600","1,507,427,463","46,250,000","46,250,000",0,0,0,0,0,"1,553,677,463",,3.15,"295,809,042",0,"1,257,868,421",,0,0,"1,926,129,658",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,N,Y,N,메탈,2023,4,상반기,2분기,IS(별도),실적,"42,528,826,224","23,868,222,294","18,660,603,930","14,007,909.30","4,155,405,851","1,435,335,237","2,720,070,614",6.4,"-148,738,752","-720,570,170","466,904,752",0,"104,926,666","2,571,331,862","98,477,115","79,323,582",,,,"37,929,998","-18,776,465","2,669,808,977","2,669,808,977",6.28,"-48,151,842",,"2,717,960,819","2,149.42","80,589,070","1,265,488",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
